node1,node2	space	relation_type
1250,2686	latent_space	0
1250,1395	latent_space	0
2382,2381	latent_space	2
2382,2499	latent_space	0
2324,604	latent_space	1
2324,549	latent_space	2
24,743	latent_space	3
2420,869	latent_space	3
2420,2421	latent_space	1
375,1842	latent_space	3
2523,2522	latent_space	2
2705,2785	latent_space	0
2705,2704	latent_space	0
2705,2703	latent_space	3
903,2627	latent_space	2
2025,2131	latent_space	2
2025,2571	latent_space	2
2025,425	latent_space	2
2025,1862	latent_space	2
2719,604	latent_space	2
1185,2003	latent_space	2
2099,2056	latent_space	1
2099,1620	latent_space	1
2779,1308	latent_space	3
2779,1006	latent_space	0
2779,1307	latent_space	3
2972,1043	latent_space	2
1097,1109	latent_space	1
1097,1108	latent_space	3
2023,953	latent_space	2
2023,952	latent_space	2
2349,2336	latent_space	0
2349,2335	latent_space	2
422,2853	latent_space	1
422,2850	latent_space	0
422,2854	latent_space	1
422,1314	latent_space	0
422,2851	latent_space	1
422,2852	latent_space	1
422,2855	latent_space	1
565,598	latent_space	2
565,566	latent_space	1
2247,262	latent_space	1
1559,1561	latent_space	0
1559,1558	latent_space	3
1559,1560	latent_space	3
1559,2515	latent_space	1
1707,1706	latent_space	3
1707,1708	latent_space	0
1836,2915	latent_space	0
302,354	latent_space	3
302,131	latent_space	1
302,353	latent_space	1
2524,2456	latent_space	1
2524,2457	latent_space	1
2055,2054	latent_space	2
2055,1090	latent_space	1
994,1259	latent_space	1
2773,530	latent_space	2
2773,529	latent_space	2
2773,2257	latent_space	2
1179,1180	latent_space	3
1179,1290	latent_space	0
1179,1181	latent_space	3
511,515	latent_space	0
511,518	latent_space	0
2976,1040	latent_space	1
2976,1045	latent_space	1
4,2795	latent_space	0
2528,2529	latent_space	2
1528,2113	latent_space	0
1528,1529	latent_space	0
1453,1452	latent_space	2
1453,1456	latent_space	1
2149,2092	latent_space	1
2149,2088	latent_space	1
2149,2094	latent_space	3
2149,2093	latent_space	2
2730,1739	latent_space	0
2730,1740	latent_space	0
2730,2731	latent_space	3
2730,1711	latent_space	3
2730,1724	latent_space	3
2730,1720	latent_space	2
2730,2712	latent_space	0
2730,1719	latent_space	0
2915,1836	latent_space	3
2254,2255	latent_space	2
1750,1703	latent_space	0
1750,1705	latent_space	0
1473,1474	latent_space	3
2662,355	latent_space	2
2662,362	latent_space	1
1270,1269	latent_space	1
88,593	latent_space	2
2622,1733	latent_space	0
2622,1710	latent_space	0
2622,1709	latent_space	0
2622,2263	latent_space	0
2922,2921	latent_space	0
695,693	latent_space	3
695,666	latent_space	0
1607,1506	latent_space	2
1607,2860	latent_space	2
2564,2764	latent_space	1
2628,2847	latent_space	3
2052,1567	latent_space	0
2052,2864	latent_space	3
2052,2453	latent_space	0
2052,1677	latent_space	0
133,216	latent_space	3
133,135	latent_space	2
1778,3	latent_space	3
1778,2580	latent_space	2
1778,2884	latent_space	3
1778,1989	latent_space	3
1778,1779	latent_space	3
988,2419	latent_space	1
1086,1085	latent_space	0
1217,1156	latent_space	2
1217,1218	latent_space	2
1217,2073	latent_space	1
1217,1219	latent_space	2
1217,976	latent_space	3
1217,1450	latent_space	1
2390,789	latent_space	0
2390,2325	latent_space	0
2390,2319	latent_space	0
2390,798	latent_space	0
2390,2391	latent_space	3
2390,2964	latent_space	3
2390,799	latent_space	0
2390,787	latent_space	0
2473,449	latent_space	0
1406,1030	latent_space	2
1406,1031	latent_space	3
1406,1294	latent_space	3
2711,1470	latent_space	2
2711,1471	latent_space	1
2711,2465	latent_space	1
789,2325	latent_space	0
789,2319	latent_space	0
789,798	latent_space	0
789,2391	latent_space	3
789,788	latent_space	1
789,2964	latent_space	3
789,2390	latent_space	3
789,787	latent_space	0
2430,2429	latent_space	0
2430,2920	latent_space	1
2430,1871	latent_space	2
2430,1870	latent_space	2
2430,532	latent_space	0
2036,1725	latent_space	1
2036,2035	latent_space	1
1249,1189	latent_space	2
1249,1130	latent_space	2
97,96	latent_space	0
97,1902	latent_space	3
2033,1749	latent_space	3
2033,1748	latent_space	1
1018,2408	latent_space	2
1018,2410	latent_space	2
1018,2409	latent_space	2
1018,1017	latent_space	2
1018,631	latent_space	3
1276,1273	latent_space	3
1276,1274	latent_space	3
2836,2170	latent_space	3
1274,1273	latent_space	0
1274,1276	latent_space	0
1333,2829	latent_space	1
1355,1668	latent_space	1
425,2131	latent_space	2
425,2025	latent_space	1
425,2571	latent_space	1
425,1862	latent_space	0
2943,2965	latent_space	0
2943,2944	latent_space	0
1740,2731	latent_space	3
1740,1711	latent_space	3
1740,1747	latent_space	0
1740,2730	latent_space	3
1740,1724	latent_space	3
1740,1720	latent_space	2
1740,2712	latent_space	0
1740,1719	latent_space	3
1550,1549	latent_space	2
1612,6	latent_space	2
1612,2795	latent_space	1
1612,2805	latent_space	0
1612,2796	latent_space	1
2722,2723	latent_space	3
1443,1444	latent_space	1
1403,1227	latent_space	2
1403,1364	latent_space	1
183,178	latent_space	0
1544,2738	latent_space	2
2077,1098	latent_space	3
944,948	latent_space	3
944,943	latent_space	0
414,412	latent_space	1
414,441	latent_space	1
2294,2281	latent_space	0
2294,2357	latent_space	3
2294,2287	latent_space	2
2116,2455	latent_space	1
2643,2644	latent_space	3
2643,2179	latent_space	0
2643,1327	latent_space	0
2062,2584	latent_space	0
2062,1277	latent_space	0
2062,2585	latent_space	3
2044,1774	latent_space	1
799,2325	latent_space	3
799,2319	latent_space	3
799,798	latent_space	3
799,2390	latent_space	3
799,797	latent_space	0
799,787	latent_space	3
707,706	latent_space	3
466,769	latent_space	3
466,418	latent_space	1
2932,572	latent_space	0
2932,724	latent_space	3
2284,2283	latent_space	0
2284,2281	latent_space	3
2284,2290	latent_space	0
2284,2291	latent_space	0
2284,2295	latent_space	0
2431,2428	latent_space	0
2431,1871	latent_space	1
2431,1870	latent_space	1
2819,2967	latent_space	0
2819,1077	latent_space	3
2819,1301	latent_space	0
2819,2818	latent_space	3
733,629	latent_space	2
1370,1369	latent_space	2
1370,2695	latent_space	1
1370,1398	latent_space	1
1370,2199	latent_space	2
2625,930	latent_space	1
2625,2908	latent_space	3
2625,931	latent_space	0
271,2446	latent_space	2
478,2511	latent_space	2
478,2512	latent_space	2
478,626	latent_space	2
478,542	latent_space	2
1751,1597	latent_space	3
2256,2710	latent_space	0
1417,1416	latent_space	3
664,742	latent_space	0
2620,1909	latent_space	3
2889,2896	latent_space	0
2889,2890	latent_space	2
2889,2897	latent_space	0
2889,2887	latent_space	0
2889,2905	latent_space	3
407,408	latent_space	0
407,15	latent_space	0
2255,2254	latent_space	1
819,820	latent_space	0
1435,1434	latent_space	1
2938,2939	latent_space	1
2938,1434	latent_space	2
2356,2926	latent_space	1
1457,1347	latent_space	2
1134,2147	latent_space	2
1965,1258	latent_space	3
2413,2400	latent_space	0
2413,2320	latent_space	3
1486,2397	latent_space	1
1486,2721	latent_space	2
178,183	latent_space	3
541,706	latent_space	0
2197,2198	latent_space	3
2197,2739	latent_space	3
980,1177	latent_space	3
980,979	latent_space	3
980,1022	latent_space	0
1144,1148	latent_space	3
1144,1143	latent_space	3
1144,2774	latent_space	3
1144,1147	latent_space	3
2179,2643	latent_space	3
2179,2644	latent_space	3
2179,1327	latent_space	0
677,2893	latent_space	1
677,2894	latent_space	1
677,2725	latent_space	2
1488,2372	latent_space	1
2909,808	latent_space	3
2909,2975	latent_space	2
2909,807	latent_space	1
2909,2857	latent_space	2
670,627	latent_space	2
670,2960	latent_space	1
670,2957	latent_space	1
670,2958	latent_space	1
1410,1422	latent_space	0
1410,1371	latent_space	3
1410,1409	latent_space	1
1410,1375	latent_space	2
2777,1516	latent_space	3
627,670	latent_space	1
1113,1120	latent_space	1
2644,2643	latent_space	0
2644,2179	latent_space	0
2644,1327	latent_space	0
653,655	latent_space	2
216,194	latent_space	1
216,133	latent_space	0
1258,1965	latent_space	0
2614,2728	latent_space	2
1593,1594	latent_space	2
1445,1460	latent_space	2
765,768	latent_space	2
765,767	latent_space	0
765,766	latent_space	0
765,2990	latent_space	0
1823,1821	latent_space	1
1823,1837	latent_space	3
2733,2621	latent_space	1
417,2960	latent_space	2
417,2957	latent_space	2
417,2958	latent_space	2
1339,1049	latent_space	3
1339,1050	latent_space	3
1339,1254	latent_space	3
2257,2773	latent_space	1
2257,530	latent_space	2
2257,529	latent_space	2
105,360	latent_space	1
1638,1641	latent_space	3
1638,2749	latent_space	3
2807,1734	latent_space	3
2807,2806	latent_space	3
2807,2809	latent_space	3
2807,1735	latent_space	3
2807,1736	latent_space	3
334,397	latent_space	1
2299,2497	latent_space	1
2086,1247	latent_space	3
1372,1371	latent_space	0
1372,1409	latent_space	0
1372,1373	latent_space	1
2338,2345	latent_space	2
2338,2342	latent_space	2
2338,2337	latent_space	1
2338,2344	latent_space	2
244,251	latent_space	1
1688,1687	latent_space	3
2815,2816	latent_space	3
1338,1743	latent_space	0
2049,1874	latent_space	0
2049,2140	latent_space	3
2049,2048	latent_space	0
972,913	latent_space	0
972,874	latent_space	3
972,2221	latent_space	3
2195,2196	latent_space	2
2195,2194	latent_space	2
1510,2354	latent_space	3
1510,2353	latent_space	3
2059,2058	latent_space	1
2307,2464	latent_space	0
2381,2382	latent_space	1
2381,2499	latent_space	1
250,249	latent_space	2
250,340	latent_space	1
2571,2131	latent_space	2
2571,2025	latent_space	1
2571,425	latent_space	2
2571,1862	latent_space	2
530,2773	latent_space	1
530,529	latent_space	2
530,2257	latent_space	1
2796,6	latent_space	2
2796,2795	latent_space	1
2796,2805	latent_space	2
2796,1612	latent_space	2
1105,1969	latent_space	0
1105,2771	latent_space	0
1105,2636	latent_space	0
1442,2327	latent_space	1
1511,1553	latent_space	2
1511,1513	latent_space	1
939,893	latent_space	0
939,945	latent_space	0
939,947	latent_space	3
1553,1513	latent_space	1
1553,1511	latent_space	1
638,921	latent_space	0
359,358	latent_space	0
359,357	latent_space	2
1294,1406	latent_space	0
1294,1030	latent_space	2
1294,1031	latent_space	3
1527,1526	latent_space	1
2340,2803	latent_space	1
2340,2341	latent_space	2
1194,1428	latent_space	1
1438,1335	latent_space	3
1006,1008	latent_space	2
1006,2779	latent_space	3
1006,1007	latent_space	2
1006,1308	latent_space	3
2603,2602	latent_space	3
2656,163	latent_space	0
2656,257	latent_space	2
2814,2039	latent_space	1
2160,2159	latent_space	1
2160,2164	latent_space	3
2160,2165	latent_space	0
2160,2163	latent_space	3
2160,2158	latent_space	0
2160,2162	latent_space	1
2160,2161	latent_space	3
114,134	latent_space	2
114,136	latent_space	3
2028,603	latent_space	2
2028,647	latent_space	1
1753,2670	latent_space	1
1753,2716	latent_space	2
1753,2717	latent_space	2
1753,2810	latent_space	1
1753,2754	latent_space	1
1753,2669	latent_space	2
1753,1752	latent_space	1
1753,2718	latent_space	2
743,520	latent_space	3
743,24	latent_space	0
338,337	latent_space	2
338,336	latent_space	2
338,2443	latent_space	2
2093,2149	latent_space	1
2093,2148	latent_space	2
2093,2094	latent_space	1
1219,1156	latent_space	1
1219,2152	latent_space	2
1219,1217	latent_space	1
1219,2073	latent_space	1
1219,1218	latent_space	1
1219,976	latent_space	3
1330,2012	latent_space	3
979,1177	latent_space	3
979,1022	latent_space	0
979,980	latent_space	0
2990,768	latent_space	3
2990,767	latent_space	3
2990,766	latent_space	3
2990,765	latent_space	3
532,2920	latent_space	3
532,2429	latent_space	3
532,2430	latent_space	3
913,972	latent_space	3
913,2221	latent_space	3
1792,1796	latent_space	0
2119,1487	latent_space	1
2119,2240	latent_space	1
2235,2297	latent_space	3
1468,1469	latent_space	2
1468,1131	latent_space	1
1468,1466	latent_space	2
2989,481	latent_space	0
2989,2362	latent_space	0
1042,1043	latent_space	0
2072,2484	latent_space	1
1420,1421	latent_space	1
1555,1621	latent_space	1
1555,1554	latent_space	1
931,930	latent_space	3
931,2625	latent_space	3
931,2908	latent_space	3
931,948	latent_space	0
2706,2827	latent_space	1
2533,2513	latent_space	0
2333,2334	latent_space	3
2333,2331	latent_space	2
1142,1413	latent_space	0
1142,2761	latent_space	0
1996,2642	latent_space	2
405,460	latent_space	0
131,354	latent_space	2
131,353	latent_space	3
131,302	latent_space	2
1125,1296	latent_space	2
1125,2575	latent_space	1
309,310	latent_space	2
309,308	latent_space	3
1890,1795	latent_space	1
1890,648	latent_space	1
1890,1794	latent_space	1
2106,1248	latent_space	2
1130,1189	latent_space	1
1130,1249	latent_space	1
1259,994	latent_space	2
194,216	latent_space	2
1677,1567	latent_space	1
1677,2052	latent_space	3
1677,2453	latent_space	0
617,2518	latent_space	3
1316,1303	latent_space	0
2980,2981	latent_space	1
2980,1883	latent_space	1
2871,2591	latent_space	1
2598,2599	latent_space	3
2435,2434	latent_space	3
622,564	latent_space	1
622,2657	latent_space	2
2426,1380	latent_space	3
2426,2737	latent_space	1
2205,2388	latent_space	3
2205,2387	latent_space	3
2808,1734	latent_space	3
2808,2806	latent_space	0
2808,2809	latent_space	0
2808,2732	latent_space	3
2808,1735	latent_space	3
2808,1736	latent_space	1
797,2325	latent_space	3
797,2319	latent_space	3
797,798	latent_space	3
797,799	latent_space	3
797,787	latent_space	3
1109,1108	latent_space	3
1109,1097	latent_space	2
1747,1739	latent_space	3
1747,1740	latent_space	3
1747,1720	latent_space	3
1747,2712	latent_space	3
1747,1719	latent_space	3
2176,2177	latent_space	0
2290,2283	latent_space	0
2290,2284	latent_space	3
2290,2281	latent_space	3
2290,2291	latent_space	0
2290,2295	latent_space	0
2749,1641	latent_space	0
2749,1640	latent_space	0
2749,1638	latent_space	0
2749,1639	latent_space	0
2362,481	latent_space	0
2362,2989	latent_space	3
1252,2692	latent_space	0
759,722	latent_space	0
1396,2687	latent_space	0
1396,1251	latent_space	2
1396,1250	latent_space	3
1396,2686	latent_space	0
1396,1395	latent_space	1
2114,2115	latent_space	2
2202,2201	latent_space	2
2202,2878	latent_space	2
1783,1853	latent_space	3
172,174	latent_space	3
172,155	latent_space	1
298,351	latent_space	2
324,245	latent_space	2
324,385	latent_space	2
854,977	latent_space	2
854,853	latent_space	1
854,2736	latent_space	2
1633,2485	latent_space	1
2694,1397	latent_space	2
2694,2640	latent_space	3
2694,2639	latent_space	1
2694,2695	latent_space	2
2687,1251	latent_space	3
2687,1396	latent_space	3
2687,1250	latent_space	3
2687,2686	latent_space	0
2687,1395	latent_space	3
1668,1355	latent_space	2
1480,2146	latent_space	3
2196,2195	latent_space	1
2196,2194	latent_space	2
629,733	latent_space	1
2109,2709	latent_space	0
904,896	latent_space	2
904,291	latent_space	1
1254,1049	latent_space	3
1254,1050	latent_space	3
1254,1339	latent_space	0
1717,1718	latent_space	3
1093,2078	latent_space	0
1093,1094	latent_space	0
1093,1096	latent_space	1
1253,2127	latent_space	3
2689,2688	latent_space	3
1811,1830	latent_space	0
2158,2159	latent_space	3
2158,2160	latent_space	3
2158,2165	latent_space	0
2158,2163	latent_space	3
2158,2164	latent_space	3
2158,2162	latent_space	3
2158,2161	latent_space	3
1804,1834	latent_space	2
554,641	latent_space	2
554,2459	latent_space	1
554,555	latent_space	2
1211,2538	latent_space	2
1211,2015	latent_space	1
1211,2619	latent_space	1
320,362	latent_space	2
683,612	latent_space	2
683,611	latent_space	2
1064,1063	latent_space	0
1064,1173	latent_space	1
1064,1322	latent_space	3
2388,2205	latent_space	0
2388,2387	latent_space	3
1471,1470	latent_space	2
1471,2465	latent_space	2
1471,2711	latent_space	2
1204,1352	latent_space	1
1857,1859	latent_space	1
1857,1858	latent_space	0
2012,1330	latent_space	0
539,640	latent_space	2
2352,2350	latent_space	2
2352,2811	latent_space	1
2352,2351	latent_space	2
2352,2895	latent_space	1
2352,2812	latent_space	1
2323,2322	latent_space	2
1756,1755	latent_space	2
1756,1754	latent_space	2
2678,2680	latent_space	0
299,331	latent_space	1
2789,2790	latent_space	2
2789,2788	latent_space	2
2224,874	latent_space	1
2224,2225	latent_space	3
337,338	latent_space	1
337,336	latent_space	2
337,2443	latent_space	2
526,519	latent_space	3
719,523	latent_space	2
966,941	latent_space	0
966,942	latent_space	1
966,2770	latent_space	3
2627,903	latent_space	1
2964,2963	latent_space	3
2964,789	latent_space	0
2964,2325	latent_space	0
2964,2391	latent_space	3
2964,2390	latent_space	0
2964,787	latent_space	0
438,412	latent_space	2
438,441	latent_space	2
940,941	latent_space	3
940,933	latent_space	0
940,938	latent_space	0
940,937	latent_space	0
462,669	latent_space	0
2194,2196	latent_space	1
2194,2195	latent_space	1
2058,2059	latent_space	2
1176,1478	latent_space	2
528,2169	latent_space	3
528,716	latent_space	1
528,386	latent_space	1
2489,2901	latent_space	3
2489,1104	latent_space	3
2489,2904	latent_space	0
2489,1101	latent_space	3
2489,1103	latent_space	3
2489,1102	latent_space	2
1437,1342	latent_space	0
1437,1015	latent_space	0
1437,1024	latent_space	0
1437,1343	latent_space	3
350,349	latent_space	2
350,351	latent_space	1
1865,1775	latent_space	1
1865,1776	latent_space	1
1865,1882	latent_space	2
1821,1823	latent_space	2
1821,1838	latent_space	0
1821,1837	latent_space	2
2107,2108	latent_space	3
2203,1855	latent_space	3
2203,1831	latent_space	0
1482,1271	latent_space	0
2198,2739	latent_space	3
2198,2197	latent_space	0
2763,2762	latent_space	3
1977,1976	latent_space	0
121,120	latent_space	3
1990,1860	latent_space	2
2425,2424	latent_space	2
2878,2201	latent_space	1
2878,2202	latent_space	1
805,806	latent_space	2
991,2552	latent_space	2
715,703	latent_space	3
715,505	latent_space	2
1108,1109	latent_space	0
1108,1097	latent_space	0
2521,2752	latent_space	3
2521,2753	latent_space	0
2762,2763	latent_space	0
2608,1345	latent_space	2
2608,1344	latent_space	2
2935,2326	latent_space	0
682,756	latent_space	1
404,372	latent_space	2
2880,2377	latent_space	0
2880,2379	latent_space	0
2880,2378	latent_space	0
2880,2380	latent_space	0
1421,1420	latent_space	2
1016,1342	latent_space	3
1016,1024	latent_space	3
1016,2408	latent_space	0
1016,1015	latent_space	3
1016,2409	latent_space	0
1016,1017	latent_space	0
1016,631	latent_space	0
2817,2544	latent_space	1
1847,1848	latent_space	0
1847,38	latent_space	1
1847,1895	latent_space	0
1537,1533	latent_space	0
747,748	latent_space	1
610,1265	latent_space	0
610,609	latent_space	3
1225,1091	latent_space	1
1225,1090	latent_space	3
1968,1970	latent_space	3
1968,1967	latent_space	0
1984,1986	latent_space	2
2554,2982	latent_space	1
1684,1683	latent_space	2
1684,1655	latent_space	2
2855,422	latent_space	2
2855,2853	latent_space	0
2855,2850	latent_space	0
2855,2854	latent_space	0
2855,1314	latent_space	2
2855,2851	latent_space	3
2855,2852	latent_space	3
1918,1878	latent_space	1
1918,1932	latent_space	3
1918,1940	latent_space	0
1918,1917	latent_space	3
1918,1941	latent_space	0
1640,1641	latent_space	3
1640,2749	latent_space	3
1808,1807	latent_space	1
657,2101	latent_space	3
48,978	latent_space	3
115,363	latent_space	2
542,2511	latent_space	2
542,478	latent_space	1
542,2512	latent_space	2
542,626	latent_space	2
1739,2731	latent_space	3
1739,1711	latent_space	3
1739,1747	latent_space	0
1739,2730	latent_space	3
1739,1724	latent_space	3
1739,1720	latent_space	2
1739,2712	latent_space	0
1739,1719	latent_space	2
360,105	latent_space	2
2465,1470	latent_space	2
2465,1471	latent_space	1
2465,2711	latent_space	2
2067,2066	latent_space	1
1227,1364	latent_space	1
1227,1403	latent_space	1
352,349	latent_space	1
1986,1984	latent_space	1
1419,1325	latent_space	2
1419,2061	latent_space	1
2613,2611	latent_space	0
1904,1906	latent_space	0
1267,2843	latent_space	3
1267,1266	latent_space	0
1380,2737	latent_space	1
1380,2426	latent_space	0
1055,2898	latent_space	3
1055,2881	latent_space	3
1742,2469	latent_space	2
505,715	latent_space	1
2723,2722	latent_space	0
1033,2791	latent_space	3
1613,6	latent_space	1
1613,1600	latent_space	2
1744,1743	latent_space	3
1744,2369	latent_space	0
2122,2121	latent_space	3
2122,2787	latent_space	0
2122,411	latent_space	3
2122,608	latent_space	3
2122,658	latent_space	0
922,2672	latent_space	3
612,683	latent_space	1
912,2218	latent_space	0
134,114	latent_space	1
134,136	latent_space	1
1831,2203	latent_space	3
1831,1855	latent_space	3
1303,2791	latent_space	0
1303,1316	latent_space	3
1441,1430	latent_space	0
2410,1018	latent_space	1
2410,2408	latent_space	3
2410,2409	latent_space	3
2410,1017	latent_space	3
2410,631	latent_space	3
1475,1476	latent_space	3
933,940	latent_space	3
933,2675	latent_space	0
