node1,node2	space	relation_type
2018,1958	latent_space	2
3018,3354	latent_space	2
3286,3321	latent_space	1
3286,1128	latent_space	1
3286,3238	latent_space	0
3286,3503	latent_space	2
3286,3333	latent_space	0
3286,3191	latent_space	1
659,166	latent_space	0
659,754	latent_space	0
659,1534	latent_space	3
659,288	latent_space	3
3761,3770	latent_space	3
3583,4056	latent_space	3
3350,3274	latent_space	1
3350,3238	latent_space	2
3350,3503	latent_space	3
3350,3299	latent_space	1
3350,3333	latent_space	3
3350,3349	latent_space	2
447,572	latent_space	0
3625,3607	latent_space	0
3625,3840	latent_space	0
3651,3596	latent_space	0
3306,3295	latent_space	3
3630,3653	latent_space	0
160,404	latent_space	3
133,553	latent_space	0
133,375	latent_space	2
170,697	latent_space	3
2836,2833	latent_space	0
2836,2359	latent_space	2
3181,2971	latent_space	3
2769,2389	latent_space	1
1388,1075	latent_space	1
1618,900	latent_space	0
1199,1291	latent_space	3
1199,1076	latent_space	3
1199,1025	latent_space	3
2771,2489	latent_space	0
4188,4222	latent_space	1
347,425	latent_space	3
347,191	latent_space	1
3041,919	latent_space	0
1295,1021	latent_space	3
881,1597	latent_space	0
881,895	latent_space	0
881,1468	latent_space	3
881,1600	latent_space	0
2012,1892	latent_space	2
2385,2382	latent_space	0
2647,2243	latent_space	0
1348,1307	latent_space	0
1348,1660	latent_space	3
1251,1657	latent_space	0
1251,1417	latent_space	0
1251,1565	latent_space	3
1481,671	latent_space	0
1481,279	latent_space	3
1481,495	latent_space	0
1158,1425	latent_space	0
1158,890	latent_space	0
1158,1422	latent_space	0
291,24	latent_space	3
291,293	latent_space	3
663,651	latent_space	3
1741,1981	latent_space	2
450,501	latent_space	0
450,737	latent_space	2
450,127	latent_space	3
450,476	latent_space	3
1033,1098	latent_space	0
1661,1455	latent_space	1
1661,1392	latent_space	0
1661,1132	latent_space	3
1661,1402	latent_space	0
1661,1524	latent_space	0
1661,1405	latent_space	1
1661,1349	latent_space	3
2389,2462	latent_space	2
2389,2769	latent_space	2
3741,3742	latent_space	0
639,317	latent_space	0
639,9	latent_space	3
4149,4037	latent_space	0
4149,3618	latent_space	2
1789,1367	latent_space	3
1789,1343	latent_space	0
1527,952	latent_space	2
2799,2223	latent_space	0
2799,2224	latent_space	0
3342,2964	latent_space	3
1324,1574	latent_space	0
2892,2802	latent_space	1
2892,2803	latent_space	3
2892,2585	latent_space	2
1627,895	latent_space	3
1627,1361	latent_space	3
1627,1600	latent_space	3
3890,4192	latent_space	3
3890,3769	latent_space	3
3890,3877	latent_space	0
3890,4080	latent_space	0
1629,1602	latent_space	2
2793,2657	latent_space	0
2793,2530	latent_space	0
1076,1291	latent_space	3
1076,1025	latent_space	3
1076,1199	latent_space	0
679,200	latent_space	3
679,445	latent_space	0
3976,3943	latent_space	3
187,78	latent_space	0
850,1446	latent_space	3
850,1639	latent_space	2
850,1546	latent_space	2
2124,2205	latent_space	3
2791,2402	latent_space	0
3509,3321	latent_space	2
3509,3318	latent_space	0
3509,1128	latent_space	2
283,772	latent_space	2
283,557	latent_space	3
283,684	latent_space	3
283,72	latent_space	0
283,746	latent_space	2
283,593	latent_space	3
1770,1785	latent_space	1
1770,1845	latent_space	1
1770,1780	latent_space	3
1770,1663	latent_space	1
1770,1742	latent_space	2
1770,1916	latent_space	3
2350,2576	latent_space	0
2350,2349	latent_space	1
1284,4055	latent_space	2
432,553	latent_space	3
432,375	latent_space	3
3653,3630	latent_space	3
3653,3891	latent_space	0
3315,3239	latent_space	0
178,489	latent_space	0
1628,1434	latent_space	3
1628,1215	latent_space	3
1628,1170	latent_space	3
1718,1921	latent_space	1
652,210	latent_space	0
652,1466	latent_space	0
1719,1786	latent_space	0
1719,1941	latent_space	2
1719,1668	latent_space	2
1719,1667	latent_space	3
2657,2793	latent_space	3
2657,2530	latent_space	3
282,238	latent_space	3
2243,2647	latent_space	3
3392,3192	latent_space	3
521,474	latent_space	0
293,24	latent_space	0
293,291	latent_space	0
3053,3054	latent_space	2
3711,4102	latent_space	2
1222,1391	latent_space	2
1222,1049	latent_space	1
1222,1171	latent_space	1
2737,2754	latent_space	3
2737,2887	latent_space	3
2316,2315	latent_space	3
2316,2743	latent_space	0
3774,3909	latent_space	2
3774,4131	latent_space	0
3774,3879	latent_space	0
3774,3917	latent_space	2
3774,4016	latent_space	3
3774,3781	latent_space	0
3774,3828	latent_space	1
3774,4146	latent_space	0
1209,1086	latent_space	0
688,689	latent_space	0
243,541	latent_space	0
243,507	latent_space	3
919,3041	latent_space	3
718,673	latent_space	0
718,641	latent_space	3
718,770	latent_space	0
718,327	latent_space	3
2092,2188	latent_space	2
2092,1886	latent_space	0
2092,2122	latent_space	3
2215,2685	latent_space	3
2215,2411	latent_space	1
2215,2748	latent_space	0
2408,2584	latent_space	3
3816,3815	latent_space	2
1495,1596	latent_space	2
2753,2510	latent_space	2
3977,3853	latent_space	0
628,662	latent_space	0
628,635	latent_space	2
628,470	latent_space	3
757,443	latent_space	0
1553,1066	latent_space	3
1553,1109	latent_space	3
2315,2743	latent_space	0
2315,2316	latent_space	0
4122,4098	latent_space	2
3875,4204	latent_space	3
3875,4134	latent_space	3
3875,3907	latent_space	0
1419,1119	latent_space	2
4018,3818	latent_space	1
1017,1445	latent_space	0
1017,909	latent_space	3
1518,1379	latent_space	0
1518,1036	latent_space	0
1899,1723	latent_space	0
1899,2186	latent_space	0
1418,1218	latent_space	3
922,1370	latent_space	2
3683,4113	latent_space	2
3683,3755	latent_space	1
890,1425	latent_space	3
890,1422	latent_space	3
890,1352	latent_space	0
890,1158	latent_space	3
3532,3636	latent_space	1
3532,3708	latent_space	3
3532,3635	latent_space	1
1504,1440	latent_space	0
1504,1022	latent_space	0
2148,2105	latent_space	2
2148,1844	latent_space	1
1814,2047	latent_space	2
1814,1771	latent_space	0
1814,2182	latent_space	3
344,165	latent_space	1
1174,1074	latent_space	1
1174,1406	latent_space	2
3353,3368	latent_space	0
3353,3011	latent_space	3
3353,3114	latent_space	1
3933,4170	latent_space	0
3933,4132	latent_space	3
3933,4156	latent_space	1
2665,2403	latent_space	0
2665,2334	latent_space	2
3452,3039	latent_space	0
3801,4103	latent_space	3
3801,3871	latent_space	0
3801,4023	latent_space	3
3801,4217	latent_space	0
3586,3863	latent_space	1
4066,3870	latent_space	0
2986,2992	latent_space	0
2986,2985	latent_space	3
2986,2993	latent_space	0
2393,2655	latent_space	3
3131,2951	latent_space	3
3131,3363	latent_space	3
1915,1846	latent_space	0
1666,1665	latent_space	2
1666,2120	latent_space	1
1666,1863	latent_space	2
1505,1267	latent_space	2
2204,1926	latent_space	0
2204,2184	latent_space	0
3476,3478	latent_space	1
3636,3708	latent_space	3
3636,3635	latent_space	0
3636,4178	latent_space	1
3636,3532	latent_space	2
2240,2811	latent_space	1
780,563	latent_space	3
780,512	latent_space	3
1379,1291	latent_space	0
1379,1518	latent_space	3
1379,1025	latent_space	0
1379,1036	latent_space	2
388,811	latent_space	3
388,13	latent_space	1
2491,2492	latent_space	1
1239,1638	latent_space	2
1239,960	latent_space	1
165,344	latent_space	2
1649,1156	latent_space	0
1649,1207	latent_space	0
1648,920	latent_space	3
1228,1579	latent_space	1
1920,2002	latent_space	0
1356,1592	latent_space	2
1356,1393	latent_space	2
1075,1388	latent_space	2
2391,2534	latent_space	3
2391,2496	latent_space	0
135,727	latent_space	0
135,744	latent_space	0
2417,2418	latent_space	0
2417,2696	latent_space	0
2537,2858	latent_space	0
3912,3964	latent_space	1
3912,3719	latent_space	3
3912,3654	latent_space	1
1669,2174	latent_space	3
1669,1837	latent_space	0
1669,2152	latent_space	3
1669,1859	latent_space	1
1105,1062	latent_space	3
2933,2932	latent_space	0
2933,3461	latent_space	3
3089,2951	latent_space	0
3089,3363	latent_space	0
770,673	latent_space	3
770,340	latent_space	0
770,574	latent_space	0
770,718	latent_space	3
1458,1278	latent_space	1
1458,988	latent_space	1
1509,1610	latent_space	3
1509,1477	latent_space	3
2564,2590	latent_space	2
2564,2796	latent_space	2
2730,2560	latent_space	1
3607,3625	latent_space	3
3607,3839	latent_space	0
3607,3881	latent_space	0
3607,3840	latent_space	3
229,228	latent_space	0
2492,2491	latent_space	2
2492,2560	latent_space	3
205,666	latent_space	0
1592,1653	latent_space	2
1592,1404	latent_space	2
1592,1356	latent_space	1
1592,1393	latent_space	1
3568,3567	latent_space	3
3568,4172	latent_space	0
372,147	latent_space	3
3550,1300	latent_space	3
1269,905	latent_space	1
1198,3777	latent_space	2
765,556	latent_space	0
765,576	latent_space	3
823,1126	latent_space	1
2198,1983	latent_space	0
2198,1781	latent_space	3
2198,2161	latent_space	3
774,493	latent_space	3
191,425	latent_space	2
191,347	latent_space	2
1201,1091	latent_space	3
1201,1436	latent_space	0
1201,1112	latent_space	3
1201,1413	latent_space	0
221,747	latent_space	2
3495,3440	latent_space	2
3495,3204	latent_space	0
2309,2328	latent_space	2
2309,2463	latent_space	1
3705,1300	latent_space	0
3705,2478	latent_space	3
3705,3888	latent_space	0
3705,2524	latent_space	3
3705,3734	latent_space	0
3705,4163	latent_space	2
2534,2496	latent_space	0
2534,2391	latent_space	0
3305,3304	latent_space	1
978,1197	latent_space	3
2174,1786	latent_space	3
2174,1669	latent_space	0
2174,2152	latent_space	3
2174,1859	latent_space	1
1601,1510	latent_space	0
1601,950	latent_space	0
1601,946	latent_space	3
863,1368	latent_space	3
863,1377	latent_space	1
2126,2097	latent_space	1
2126,1863	latent_space	1
3650,3649	latent_space	3
1212,1308	latent_space	1
1212,1120	latent_space	2
1027,1575	latent_space	2
1027,959	latent_space	2
1027,1416	latent_space	1
1027,1338	latent_space	1
3171,1128	latent_space	3
3171,3274	latent_space	0
3171,3191	latent_space	2
3171,3449	latent_space	0
3171,3318	latent_space	3
2736,2546	latent_space	2
4016,3909	latent_space	2
4016,4131	latent_space	0
4016,3593	latent_space	2
4016,3917	latent_space	2
4016,3781	latent_space	0
4016,3828	latent_space	0
4016,3774	latent_space	0
1281,838	latent_space	2
1281,1139	latent_space	2
3590,3857	latent_space	2
2982,2981	latent_space	2
2999,2961	latent_space	0
1016,1637	latent_space	0
1016,1334	latent_space	1
1016,1475	latent_space	1
1016,1039	latent_space	0
1016,1654	latent_space	1
1016,824	latent_space	1
3298,3439	latent_space	0
3298,3284	latent_space	3
3572,4064	latent_space	2
3572,3634	latent_space	1
3572,4063	latent_space	1
2045,2196	latent_space	0
2045,1823	latent_space	3
2051,2050	latent_space	0
199,752	latent_space	0
2998,3336	latent_space	3
2869,2601	latent_space	1
1000,963	latent_space	3
1000,1272	latent_space	3
3295,3306	latent_space	0
1438,932	latent_space	1
3529,3727	latent_space	0
3788,3601	latent_space	1
3788,3740	latent_space	1
614,714	latent_space	0
3523,4204	latent_space	0
3523,3809	latent_space	3
3523,4134	latent_space	0
3523,4107	latent_space	3
3523,4106	latent_space	3
510,365	latent_space	0
510,615	latent_space	0
510,374	latent_space	0
510,827	latent_space	0
1217,1172	latent_space	3
1522,875	latent_space	2
1522,1636	latent_space	1
1522,1408	latent_space	2
1882,2094	latent_space	0
1882,2078	latent_space	0
2138,2162	latent_space	0
3939,4069	latent_space	0
3939,3995	latent_space	0
966,3249	latent_space	3
418,124	latent_space	2
418,726	latent_space	1
941,1182	latent_space	2
941,1514	latent_space	1
3143,3403	latent_space	2
406,804	latent_space	3
1988,1907	latent_space	0
1988,1874	latent_space	3
1407,1035	latent_space	0
1407,1567	latent_space	0
1407,1412	latent_space	0
2481,2480	latent_space	3
1596,1495	latent_space	1
1596,1382	latent_space	2
1500,1192	latent_space	0
1500,1186	latent_space	3
1500,1616	latent_space	0
3553,3552	latent_space	0
3553,4035	latent_space	3
3553,3997	latent_space	0
3553,4052	latent_space	0
3845,3985	latent_space	0
3845,3758	latent_space	3
3405,3406	latent_space	0
2454,2631	latent_space	3
2454,2834	latent_space	3
2392,2413	latent_space	0
4027,3833	latent_space	0
4027,3879	latent_space	2
4027,3638	latent_space	0
4027,3644	latent_space	1
4027,4153	latent_space	0
4027,3556	latent_space	0
4027,4205	latent_space	2
4027,3828	latent_space	3
4027,4146	latent_space	3
4027,4162	latent_space	2
1520,1655	latent_space	1
4228,3942	latent_space	3
2156,2070	latent_space	2
2156,1944	latent_space	1
2201,1670	latent_space	1
2201,2168	latent_space	3
2135,1890	latent_space	3
1598,1043	latent_space	2
1473,1013	latent_space	2
1473,1450	latent_space	2
1740,2195	latent_space	0
1341,1467	latent_space	3
1420,1524	latent_space	3
1420,1494	latent_space	1
483,795	latent_space	0
541,243	latent_space	3
541,507	latent_space	3
2858,2537	latent_space	3
1242,1385	latent_space	0
179,392	latent_space	0
179,607	latent_space	3
827,365	latent_space	3
827,374	latent_space	1
827,615	latent_space	0
827,510	latent_space	3
827,82	latent_space	0
827,216	latent_space	0
3764,4078	latent_space	0
3764,3846	latent_space	2
3764,3763	latent_space	3
1467,1341	latent_space	0
1467,1255	latent_space	3
2825,2890	latent_space	2
3755,4113	latent_space	2
3755,3683	latent_space	2
958,1208	latent_space	1
958,1311	latent_space	1
958,851	latent_space	0
3870,4066	latent_space	3
2437,2436	latent_space	0
3316,3198	latent_space	0
3316,3453	latent_space	2
949,1580	latent_space	3
949,1480	latent_space	0
949,1633	latent_space	3
949,1151	latent_space	0
2277,2317	latent_space	1
409,414	latent_space	1
409,588	latent_space	0
409,19	latent_space	1
238,282	latent_space	0
2413,2392	latent_space	3
2631,2834	latent_space	0
2631,2454	latent_space	0
3151,3216	latent_space	1
3151,3256	latent_space	0
3151,3400	latent_space	3
1883,1716	latent_space	1
1883,1717	latent_space	1
156,431	latent_space	3
405,548	latent_space	3
602,748	latent_space	2
1605,914	latent_space	0
1605,1046	latent_space	0
4155,1622	latent_space	0
4102,3711	latent_space	1
4102,3874	latent_space	3
622,123	latent_space	3
622,268	latent_space	3
622,106	latent_space	0
622,194	latent_space	0
1422,1425	latent_space	0
1422,890	latent_space	0
1422,1352	latent_space	0
1422,1158	latent_space	3
4063,3572	latent_space	2
4063,3634	latent_space	2
1462,961	latent_space	3
1462,1282	latent_space	2
3869,3581	latent_space	2
3869,3646	latent_space	3
1411,1045	latent_space	3
1411,1545	latent_space	3
4007,4008	latent_space	3
4007,4200	latent_space	3
1085,1005	latent_space	3
1282,1462	latent_space	1
3377,3158	latent_space	3
3377,3176	latent_space	1
3377,3190	latent_space	3
3036,3035	latent_space	0
2754,2733	latent_space	1
2754,2887	latent_space	0
2754,2737	latent_space	0
1082,1214	latent_space	0
1082,1083	latent_space	1
1082,1092	latent_space	1
1082,1557	latent_space	3
1470,1469	latent_space	1
3383,3490	latent_space	2
3383,2949	latent_space	0
1370,922	latent_space	1
3623,3538	latent_space	0
3797,3674	latent_space	0
1249,901	latent_space	3
4012,4195	latent_space	0
4012,4081	latent_space	3
4080,3877	latent_space	3
4080,3890	latent_space	3
4080,4192	latent_space	3
4080,4173	latent_space	0
4080,4030	latent_space	0
124,418	latent_space	1
124,726	latent_space	1
2844,2477	latent_space	1
2844,2840	latent_space	2
3450,3322	latent_space	3
1897,1807	latent_space	0
1074,1174	latent_space	2
1575,1027	latent_space	1
1575,959	latent_space	1
1575,1338	latent_space	1
3042,3471	latent_space	1
2185,2084	latent_space	0
2185,2193	latent_space	0
2185,2005	latent_space	2
3925,3923	latent_space	3
2266,2314	latent_space	1
2266,2483	latent_space	2
2266,2706	latent_space	3
505,589	latent_space	3
505,504	latent_space	0
505,9	latent_space	0
1195,1261	latent_space	1
1046,1428	latent_space	3
1046,1605	latent_space	3
1046,914	latent_space	1
3235,2972	latent_space	0
3235,159	latent_space	2
2985,2992	latent_space	0
2985,2986	latent_space	0
1238,889	latent_space	3
1039,1654	latent_space	1
1039,1475	latent_space	1
1039,1637	latent_space	1
1039,1016	latent_space	3
2515,2516	latent_space	1
2515,2514	latent_space	2
2515,2513	latent_space	3
2629,2704	latent_space	3
1888,2035	latent_space	3
1888,1735	latent_space	3
3485,3037	latent_space	0
2624,2221	latent_space	3
1453,2241	latent_space	3
1453,1452	latent_space	1
1600,1597	latent_space	3
1600,1627	latent_space	0
1600,881	latent_space	3
1600,895	latent_space	3
1600,1361	latent_space	0
2489,2771	latent_space	3
3997,3552	latent_space	1
3997,4035	latent_space	3
3997,4052	latent_space	0
3997,3553	latent_space	3
3480,3050	latent_space	0
1799,1798	latent_space	2
1642,1478	latent_space	0
1642,2715	latent_space	3
2209,1924	latent_space	3
1352,1425	latent_space	3
1352,890	latent_space	3
1352,1422	latent_space	3
874,1213	latent_space	1
874,1108	latent_space	3
942,1069	latent_space	1
2865,2375	latent_space	3
2244,2471	latent_space	2
2013,535	latent_space	2
2013,746	latent_space	3
2013,272	latent_space	0
2013,309	latent_space	3
2013,496	latent_space	3
2013,19	latent_space	2
2516,2515	latent_space	2
1073,878	latent_space	0
3860,3859	latent_space	0
1267,1505	latent_space	1
213,212	latent_space	1
2063,1944	latent_space	2
2217,2252	latent_space	1
3507,3334	latent_space	3
3507,3426	latent_space	0
2768,2767	latent_space	0
2768,2742	latent_space	3
1452,1453	latent_space	2
2211,2193	latent_space	3
2211,2155	latent_space	2
3826,1159	latent_space	0
1786,2174	latent_space	0
1786,2152	latent_space	1
1786,1719	latent_space	3
273,580	latent_space	3
2658,2459	latent_space	1
3445,3039	latent_space	3
97,175	latent_space	2
4061,4000	latent_space	3
550,768	latent_space	3
550,224	latent_space	2
1958,2106	latent_space	3
1958,2018	latent_space	1
571,451	latent_space	0
4206,4099	latent_space	3
1233,992	latent_space	3
4207,3753	latent_space	0
4207,4054	latent_space	0
4207,3754	latent_space	3
3023,3022	latent_space	1
2848,2483	latent_space	3
2848,2895	latent_space	2
3687,3915	latent_space	3
3687,3847	latent_space	3
3333,3321	latent_space	3
3333,1128	latent_space	3
3333,3286	latent_space	3
3333,3274	latent_space	0
3333,3238	latent_space	2
3333,3503	latent_space	2
3333,3299	latent_space	0
3333,3349	latent_space	0
3333,3350	latent_space	0
3333,3191	latent_space	1
3333,3449	latent_space	1
3094,2935	latent_space	1
766,578	latent_space	3
766,557	latent_space	0
766,684	latent_space	2
766,593	latent_space	2
766,700	latent_space	3
434,433	latent_space	0
434,687	latent_space	3
3773,4045	latent_space	3
3773,3908	latent_space	0
3773,4166	latent_space	3
889,1238	latent_space	0
1732,1731	latent_space	2
618,720	latent_space	3
2796,2590	latent_space	2
2796,2564	latent_space	1
1926,2204	latent_space	3
1926,2184	latent_space	0
1406,1174	latent_space	1
1255,1467	latent_space	0
3068,3142	latent_space	2
726,124	latent_space	2
726,418	latent_space	2
548,405	latent_space	0
3440,3495	latent_space	1
3440,3204	latent_space	1
3440,3249	latent_space	0
3923,3925	latent_space	0
1852,1853	latent_space	0
1852,2106	latent_space	2
2208,1245	latent_space	1
2208,1340	latent_space	1
2638,2551	latent_space	0
2638,2390	latent_space	3
3071,3070	latent_space	1
3253,500	latent_space	0
3137,3215	latent_space	0
1392,1455	latent_space	1
1392,1132	latent_space	3
1392,1494	latent_space	0
1392,1402	latent_space	1
1392,1524	latent_space	0
1392,1661	latent_space	3
1392,1405	latent_space	1
2106,1958	latent_space	0
2106,1852	latent_space	1
2106,1774	latent_space	3
3938,2423	latent_space	0
3938,2379	latent_space	3
4094,4144	latent_space	3
308,589	latent_space	0
1306,1298	latent_space	0
2072,2081	latent_space	1
4054,3753	latent_space	0
4054,4207	latent_space	3
4054,3754	latent_space	3
2299,2745	latent_space	3
2299,2763	latent_space	0
2299,2660	latent_space	0
2593,2292	latent_space	1
2593,2597	latent_space	3
2322,2714	latent_space	1
3425,3193	latent_space	1
3425,3194	latent_space	2
1314,1315	latent_space	0
1287,1339	latent_space	0
1287,4145	latent_space	2
1287,1550	latent_space	0
