node1,node2	space	relation_type
296,460	latent_space	0
296,86	latent_space	0
296,143	latent_space	0
296,135	latent_space	0
296,61	latent_space	0
296,527	latent_space	3
296,64	latent_space	2
296,138	latent_space	0
296,45	latent_space	2
296,260	latent_space	3
296,320	latent_space	0
296,238	latent_space	2
296,529	latent_space	3
296,562	latent_space	0
296,506	latent_space	0
296,410	latent_space	3
296,464	latent_space	0
296,389	latent_space	0
296,169	latent_space	0
296,161	latent_space	3
296,515	latent_space	3
296,201	latent_space	3
296,554	latent_space	0
296,55	latent_space	0
296,151	latent_space	0
296,375	latent_space	0
296,682	latent_space	2
296,139	latent_space	0
296,356	latent_space	0
296,903	latent_space	1
296,608	latent_space	3
296,221	latent_space	0
296,409	latent_space	0
296,471	latent_space	0
296,129	latent_space	0
296,383	latent_space	1
296,234	latent_space	0
296,405	latent_space	3
296,9	latent_space	0
296,47	latent_space	0
296,63	latent_space	0
296,415	latent_space	0
296,446	latent_space	0
296,350	latent_space	0
296,458	latent_space	0
296,228	latent_space	0
296,457	latent_space	0
296,312	latent_space	0
296,264	latent_space	0
296,870	latent_space	0
296,153	latent_space	0
296,414	latent_space	0
296,868	latent_space	0
296,166	latent_space	0
296,469	latent_space	0
296,453	latent_space	0
296,222	latent_space	2
296,58	latent_space	0
296,141	latent_space	0
296,438	latent_space	0
296,42	latent_space	0
296,7	latent_space	0
296,4	latent_space	0
296,463	latent_space	0
296,13	latent_space	0
296,288	latent_space	0
296,349	latent_space	2
296,67	latent_space	0
296,392	latent_space	0
296,225	latent_space	0
296,75	latent_space	2
296,181	latent_space	0
296,396	latent_space	3
296,227	latent_space	0
296,142	latent_space	0
296,616	latent_space	2
296,305	latent_space	2
296,145	latent_space	0
296,328	latent_space	2
296,165	latent_space	0
296,425	latent_space	0
296,307	latent_space	2
296,211	latent_space	2
296,546	latent_space	0
296,299	latent_space	2
296,334	latent_space	2
296,461	latent_space	0
296,50	latent_space	0
296,465	latent_space	0
296,432	latent_space	0
296,426	latent_space	0
296,218	latent_space	0
296,523	latent_space	3
296,560	latent_space	0
296,565	latent_space	3
296,491	latent_space	0
296,503	latent_space	0
296,298	latent_space	0
296,514	latent_space	3
296,401	latent_space	0
296,100	latent_space	1
296,580	latent_space	2
296,233	latent_space	0
296,431	latent_space	0
296,961	latent_space	2
296,435	latent_space	0
296,54	latent_space	0
296,686	latent_space	3
296,11	latent_space	2
296,447	latent_space	0
296,195	latent_space	1
296,167	latent_space	0
296,583	latent_space	0
296,69	latent_space	2
296,359	latent_space	0
296,191	latent_space	0
296,94	latent_space	0
296,331	latent_space	2
296,595	latent_space	2
296,444	latent_space	0
296,108	latent_space	0
296,188	latent_space	3
296,15	latent_space	1
296,149	latent_space	0
296,450	latent_space	0
296,5	latent_space	2
296,249	latent_space	0
296,38	latent_space	0
296,74	latent_space	0
296,44	latent_space	0
296,430	latent_space	0
296,111	latent_space	0
296,56	latent_space	0
296,183	latent_space	0
296,95	latent_space	3
296,301	latent_space	0
296,29	latent_space	0
296,454	latent_space	0
296,231	latent_space	2
296,617	latent_space	2
296,441	latent_space	0
296,52	latent_space	0
296,358	latent_space	0
296,236	latent_space	0
296,49	latent_space	0
296,226	latent_space	2
296,20	latent_space	0
296,215	latent_space	2
296,104	latent_space	0
296,420	latent_space	3
296,740	latent_space	2
296,147	latent_space	0
296,555	latent_space	2
296,315	latent_space	0
296,255	latent_space	3
296,618	latent_space	0
296,577	latent_space	0
296,507	latent_space	0
296,353	latent_space	0
296,559	latent_space	0
296,217	latent_space	0
296,462	latent_space	0
296,71	latent_space	2
296,170	latent_space	0
296,224	latent_space	2
296,333	latent_space	3
296,400	latent_space	3
296,363	latent_space	3
296,51	latent_space	0
296,152	latent_space	0
296,57	latent_space	2
296,609	latent_space	0
296,144	latent_space	0
296,116	latent_space	1
296,329	latent_space	0
296,109	latent_space	0
296,398	latent_space	3
296,310	latent_space	0
296,107	latent_space	0
296,106	latent_space	0
296,26	latent_space	0
296,452	latent_space	0
296,466	latent_space	0
296,360	latent_space	0
296,439	latent_space	0
296,309	latent_space	0
296,59	latent_space	0
296,2	latent_space	0
296,393	latent_space	3
296,43	latent_space	0
296,96	latent_space	3
296,1	latent_space	0
296,112	latent_space	0
296,367	latent_space	0
296,163	latent_space	3
296,214	latent_space	0
296,65	latent_space	0
296,536	latent_space	2
296,30	latent_space	0
296,28	latent_space	0
296,306	latent_space	0
296,230	latent_space	0
296,459	latent_space	0
296,39	latent_space	0
296,12	latent_space	2
296,568	latent_space	3
296,155	latent_space	0
296,239	latent_space	0
296,6	latent_space	0
296,501	latent_space	0
296,146	latent_space	0
296,528	latent_space	3
296,352	latent_space	0
296,3	latent_space	0
296,427	latent_space	0
296,493	latent_space	0
296,300	latent_space	0
296,25	latent_space	0
296,24	latent_space	0
296,1115	latent_space	1
296,451	latent_space	0
296,98	latent_space	0
296,390	latent_space	3
296,314	latent_space	3
296,467	latent_space	0
296,213	latent_space	0
296,40	latent_space	0
296,308	latent_space	0
296,184	latent_space	3
296,357	latent_space	0
296,229	latent_space	2
296,1256	latent_space	2
296,237	latent_space	0
296,31	latent_space	0
296,348	latent_space	0
296,35	latent_space	0
296,200	latent_space	0
296,110	latent_space	2
296,335	latent_space	0
296,114	latent_space	3
296,455	latent_space	0
296,449	latent_space	0
296,34	latent_space	0
296,500	latent_space	0
296,186	latent_space	3
296,72	latent_space	0
296,442	latent_space	0
296,626	latent_space	0
296,311	latent_space	0
296,716	latent_space	3
296,46	latent_space	0
296,429	latent_space	0
296,397	latent_space	0
296,270	latent_space	3
914,653	latent_space	3
914,724	latent_space	2
914,1523	latent_space	3
914,1153	latent_space	1
914,968	latent_space	2
914,969	latent_space	3
914,894	latent_space	3
914,1269	latent_space	1
914,670	latent_space	0
914,669	latent_space	1
914,893	latent_space	1
914,81	latent_space	3
914,174	latent_space	1
14,330	latent_space	3
14,1148	latent_space	2
14,436	latent_space	1
14,150	latent_space	3
14,253	latent_space	1
14,741	latent_space	2
14,644	latent_space	3
14,433	latent_space	3
14,17	latent_space	3
14,437	latent_space	1
14,379	latent_space	3
14,296	latent_space	3
14,247	latent_space	3
14,351	latent_space	1
14,32	latent_space	1
14,62	latent_space	2
14,456	latent_space	3
14,362	latent_space	3
14,235	latent_space	1
14,66	latent_space	0
14,806	latent_space	2
14,275	latent_space	2
14,445	latent_space	3
14,347	latent_space	1
14,434	latent_space	3
14,472	latent_space	1
14,216	latent_space	1
14,385	latent_space	3
14,898	latent_space	2
14,479	latent_space	0
14,822	latent_space	3
14,8	latent_space	1
14,804	latent_space	2
14,412	latent_space	3
14,92	latent_space	3
14,355	latent_space	1
14,22	latent_space	2
14,33	latent_space	1
14,36	latent_space	2
14,48	latent_space	0
14,223	latent_space	3
14,122	latent_space	3
14,27	latent_space	2
14,468	latent_space	3
14,73	latent_space	2
14,448	latent_space	1
14,302	latent_space	1
14,89	latent_space	1
14,543	latent_space	3
14,428	latent_space	3
14,303	latent_space	3
14,322	latent_space	3
14,440	latent_space	1
14,137	latent_space	1
14,818	latent_space	2
14,68	latent_space	2
14,113	latent_space	1
14,219	latent_space	3
14,556	latent_space	1
14,408	latent_space	1
14,148	latent_space	3
14,60	latent_space	2
14,41	latent_space	2
14,470	latent_space	3
14,37	latent_space	0
14,576	latent_space	1
14,140	latent_space	1
14,619	latent_space	1
14,460	latent_space	1
14,86	latent_space	1
14,143	latent_space	1
14,135	latent_space	1
14,61	latent_space	2
14,64	latent_space	2
14,138	latent_space	2
14,45	latent_space	2
14,260	latent_space	3
14,320	latent_space	3
14,238	latent_space	3
14,562	latent_space	1
14,506	latent_space	3
14,70	latent_space	2
14,464	latent_space	3
14,389	latent_space	1
14,169	latent_space	0
14,161	latent_space	3
14,515	latent_space	3
14,201	latent_space	3
14,554	latent_space	0
14,55	latent_space	2
14,151	latent_space	2
14,375	latent_space	0
14,443	latent_space	1
14,682	latent_space	2
14,139	latent_space	2
14,356	latent_space	1
14,903	latent_space	3
14,608	latent_space	3
14,221	latent_space	3
14,409	latent_space	0
14,471	latent_space	3
14,129	latent_space	2
14,383	latent_space	3
14,234	latent_space	3
14,405	latent_space	3
14,212	latent_space	3
14,9	latent_space	1
14,47	latent_space	2
14,415	latent_space	2
14,446	latent_space	1
14,350	latent_space	1
14,739	latent_space	2
14,354	latent_space	1
14,63	latent_space	0
14,458	latent_space	1
14,228	latent_space	3
14,457	latent_space	3
14,312	latent_space	1
14,264	latent_space	1
14,870	latent_space	1
14,153	latent_space	1
14,414	latent_space	1
14,868	latent_space	0
14,166	latent_space	3
14,469	latent_space	1
14,453	latent_space	3
14,4	latent_space	1
14,58	latent_space	0
14,141	latent_space	2
14,438	latent_space	1
14,42	latent_space	1
14,7	latent_space	1
14,13	latent_space	1
14,463	latent_space	1
14,288	latent_space	2
14,349	latent_space	2
14,67	latent_space	2
14,392	latent_space	1
14,225	latent_space	3
14,75	latent_space	2
14,181	latent_space	1
14,396	latent_space	3
14,227	latent_space	1
14,142	latent_space	1
14,616	latent_space	2
14,305	latent_space	3
14,145	latent_space	1
14,328	latent_space	3
14,165	latent_space	3
14,425	latent_space	1
14,307	latent_space	3
14,211	latent_space	3
14,546	latent_space	3
14,299	latent_space	3
14,334	latent_space	3
14,232	latent_space	1
14,461	latent_space	1
14,50	latent_space	1
14,465	latent_space	3
14,432	latent_space	1
14,426	latent_space	1
14,218	latent_space	1
14,840	latent_space	2
14,560	latent_space	2
14,233	latent_space	1
14,491	latent_space	3
14,503	latent_space	1
14,298	latent_space	1
14,514	latent_space	3
14,401	latent_space	1
14,100	latent_space	3
14,580	latent_space	3
14,431	latent_space	3
14,961	latent_space	2
14,435	latent_space	1
14,54	latent_space	2
14,686	latent_space	3
14,583	latent_space	1
14,447	latent_space	3
14,195	latent_space	3
14,167	latent_space	1
14,69	latent_space	2
14,359	latent_space	1
14,191	latent_space	1
14,94	latent_space	1
14,331	latent_space	3
14,254	latent_space	3
14,444	latent_space	1
14,108	latent_space	1
14,188	latent_space	3
14,595	latent_space	2
14,15	latent_space	3
14,149	latent_space	1
14,450	latent_space	3
14,5	latent_space	2
14,249	latent_space	1
14,38	latent_space	0
14,74	latent_space	0
14,44	latent_space	0
14,286	latent_space	2
14,111	latent_space	1
14,430	latent_space	3
14,183	latent_space	3
14,56	latent_space	2
14,95	latent_space	3
14,301	latent_space	1
14,29	latent_space	2
14,454	latent_space	3
14,366	latent_space	3
14,53	latent_space	2
14,487	latent_space	2
14,617	latent_space	2
14,441	latent_space	3
14,52	latent_space	0
14,358	latent_space	0
14,236	latent_space	3
14,49	latent_space	2
14,226	latent_space	3
14,20	latent_space	1
14,215	latent_space	3
14,104	latent_space	1
14,420	latent_space	3
14,740	latent_space	2
14,147	latent_space	1
14,555	latent_space	2
14,315	latent_space	1
14,255	latent_space	3
14,618	latent_space	2
14,577	latent_space	3
14,507	latent_space	3
14,353	latent_space	1
14,559	latent_space	2
14,217	latent_space	1
14,462	latent_space	1
14,71	latent_space	2
14,170	latent_space	2
14,224	latent_space	3
14,333	latent_space	3
14,400	latent_space	3
14,363	latent_space	3
14,51	latent_space	0
14,152	latent_space	1
14,57	latent_space	2
14,609	latent_space	1
14,144	latent_space	1
14,116	latent_space	3
14,329	latent_space	3
14,109	latent_space	1
14,310	latent_space	1
14,10	latent_space	1
14,107	latent_space	3
14,106	latent_space	1
14,26	latent_space	2
14,452	latent_space	1
14,466	latent_space	3
14,360	latent_space	0
14,439	latent_space	3
14,309	latent_space	3
14,59	latent_space	1
14,2	latent_space	1
14,43	latent_space	2
14,96	latent_space	3
14,1	latent_space	1
14,112	latent_space	1
14,367	latent_space	1
14,163	latent_space	3
14,214	latent_space	1
14,65	latent_space	2
14,536	latent_space	2
14,30	latent_space	0
14,504	latent_space	0
14,28	latent_space	2
14,306	latent_space	3
14,230	latent_space	3
14,459	latent_space	1
14,39	latent_space	2
14,12	latent_space	2
14,568	latent_space	3
14,155	latent_space	1
14,239	latent_space	1
14,6	latent_space	1
14,501	latent_space	3
14,146	latent_space	2
14,352	latent_space	1
14,3	latent_space	1
14,427	latent_space	1
14,493	latent_space	1
14,300	latent_space	1
14,25	latent_space	2
14,24	latent_space	1
14,406	latent_space	3
14,1115	latent_space	3
14,451	latent_space	3
14,98	latent_space	1
14,390	latent_space	3
14,314	latent_space	3
14,467	latent_space	1
14,213	latent_space	1
14,40	latent_space	2
14,308	latent_space	1
14,184	latent_space	3
14,357	latent_space	0
14,229	latent_space	3
14,1256	latent_space	2
14,237	latent_space	3
14,31	latent_space	2
14,348	latent_space	1
14,35	latent_space	1
14,200	latent_space	1
14,335	latent_space	1
14,114	latent_space	3
14,455	latent_space	3
14,449	latent_space	3
14,34	latent_space	1
14,500	latent_space	1
14,186	latent_space	3
14,72	latent_space	0
14,442	latent_space	3
14,626	latent_space	3
14,311	latent_space	3
14,716	latent_space	3
14,46	latent_space	2
14,429	latent_space	3
14,397	latent_space	1
14,270	latent_space	3
434,330	latent_space	2
434,1148	latent_space	2
434,436	latent_space	0
434,384	latent_space	3
434,150	latent_space	3
434,253	latent_space	0
434,741	latent_space	2
434,644	latent_space	3
434,433	latent_space	3
434,17	latent_space	1
434,437	latent_space	0
434,379	latent_space	1
434,296	latent_space	3
434,247	latent_space	3
434,351	latent_space	0
434,32	latent_space	0
434,62	latent_space	0
434,456	latent_space	3
434,362	latent_space	3
434,14	latent_space	0
434,235	latent_space	0
434,66	latent_space	0
434,806	latent_space	2
434,275	latent_space	2
434,445	latent_space	3
434,202	latent_space	3
434,347	latent_space	0
434,472	latent_space	0
434,216	latent_space	0
434,385	latent_space	1
434,898	latent_space	2
434,479	latent_space	0
434,822	latent_space	3
434,8	latent_space	0
434,804	latent_space	2
434,412	latent_space	3
434,92	latent_space	3
434,355	latent_space	0
434,22	latent_space	2
434,33	latent_space	0
434,36	latent_space	0
434,48	latent_space	0
434,223	latent_space	0
434,122	latent_space	3
434,27	latent_space	2
434,468	latent_space	3
434,386	latent_space	3
434,73	latent_space	0
434,448	latent_space	0
434,302	latent_space	0
434,566	latent_space	3
434,89	latent_space	1
434,543	latent_space	3
434,428	latent_space	0
434,303	latent_space	2
434,322	latent_space	3
434,440	latent_space	0
434,137	latent_space	0
434,818	latent_space	2
434,68	latent_space	2
434,113	latent_space	0
434,413	latent_space	3
434,556	latent_space	0
434,408	latent_space	1
434,219	latent_space	2
434,148	latent_space	3
434,60	latent_space	2
434,41	latent_space	2
434,470	latent_space	3
434,37	latent_space	0
434,576	latent_space	0
434,422	latent_space	3
434,140	latent_space	0
434,619	latent_space	0
434,460	latent_space	0
434,86	latent_space	0
434,143	latent_space	0
434,135	latent_space	0
434,61	latent_space	2
434,527	latent_space	3
434,64	latent_space	2
434,138	latent_space	2
434,45	latent_space	2
434,260	latent_space	3
434,320	latent_space	3
434,238	latent_space	3
434,529	latent_space	3
434,562	latent_space	1
434,506	latent_space	2
434,410	latent_space	3
434,70	latent_space	2
434,464	latent_space	1
434,389	latent_space	0
434,169	latent_space	0
434,161	latent_space	3
434,515	latent_space	3
434,201	latent_space	3
434,554	latent_space	0
434,55	latent_space	2
434,151	latent_space	0
434,375	latent_space	0
434,443	latent_space	0
434,682	latent_space	2
434,139	latent_space	2
434,356	latent_space	0
434,903	latent_space	3
434,608	latent_space	3
434,221	latent_space	0
434,409	latent_space	0
434,471	latent_space	0
434,129	latent_space	0
434,383	latent_space	3
434,234	latent_space	0
434,405	latent_space	3
434,212	latent_space	2
434,9	latent_space	0
434,47	latent_space	2
434,415	latent_space	2
434,446	latent_space	0
434,350	latent_space	0
434,63	latent_space	0
434,354	latent_space	0
434,458	latent_space	0
434,228	latent_space	2
434,457	latent_space	1
434,312	latent_space	0
434,264	latent_space	0
434,870	latent_space	1
434,153	latent_space	0
434,414	latent_space	0
434,868	latent_space	0
434,166	latent_space	3
434,469	latent_space	0
434,453	latent_space	1
434,222	latent_space	3
434,58	latent_space	0
434,141	latent_space	0
434,438	latent_space	0
434,42	latent_space	0
434,7	latent_space	0
434,4	latent_space	0
434,463	latent_space	0
434,13	latent_space	0
434,288	latent_space	2
434,349	latent_space	2
434,67	latent_space	2
434,392	latent_space	0
434,225	latent_space	2
434,75	latent_space	2
434,181	latent_space	0
434,396	latent_space	3
434,227	latent_space	0
434,142	latent_space	0
434,616	latent_space	2
434,305	latent_space	2
434,145	latent_space	0
434,328	latent_space	3
434,165	latent_space	0
434,425	latent_space	0
434,307	latent_space	2
434,211	latent_space	3
434,546	latent_space	1
434,299	latent_space	2
434,334	latent_space	3
434,232	latent_space	0
434,788	latent_space	3
434,461	latent_space	0
434,50	latent_space	0
434,465	latent_space	0
434,432	latent_space	0
434,426	latent_space	0
434,218	latent_space	0
434,560	latent_space	2
434,233	latent_space	0
434,491	latent_space	3
434,503	latent_space	0
434,298	latent_space	0
434,514	latent_space	3
434,401	latent_space	1
434,100	latent_space	3
434,580	latent_space	2
434,431	latent_space	3
434,961	latent_space	2
434,435	latent_space	0
434,54	latent_space	2
434,686	latent_space	3
434,583	latent_space	0
434,447	latent_space	3
434,195	latent_space	3
434,167	latent_space	0
434,69	latent_space	2
434,359	latent_space	0
434,191	latent_space	0
434,94	latent_space	1
434,331	latent_space	3
434,254	latent_space	3
434,444	latent_space	0
434,108	latent_space	0
434,188	latent_space	3
434,595	latent_space	2
434,15	latent_space	3
434,149	latent_space	0
434,450	latent_space	0
434,5	latent_space	2
434,249	latent_space	1
434,38	latent_space	0
434,74	latent_space	0
434,44	latent_space	0
434,430	latent_space	3
434,111	latent_space	0
434,56	latent_space	2
434,183	latent_space	3
434,95	latent_space	3
434,301	latent_space	0
434,29	latent_space	2
434,454	latent_space	3
434,366	latent_space	3
434,53	latent_space	2
434,617	latent_space	2
434,441	latent_space	3
434,52	latent_space	0
434,358	latent_space	0
434,236	latent_space	2
434,49	latent_space	2
434,226	latent_space	3
434,20	latent_space	0
434,215	latent_space	2
434,104	latent_space	0
434,420	latent_space	3
434,740	latent_space	2
434,147	latent_space	0
434,555	latent_space	2
434,315	latent_space	0
434,255	latent_space	3
434,618	latent_space	2
434,577	latent_space	1
434,507	latent_space	2
434,353	latent_space	0
434,559	latent_space	2
434,217	latent_space	0
434,462	latent_space	0
434,71	latent_space	2
434,170	latent_space	2
434,224	latent_space	3
434,333	latent_space	3
434,400	latent_space	3
434,363	latent_space	3
434,51	latent_space	0
434,152	latent_space	0
434,57	latent_space	2
434,609	latent_space	1
434,419	latent_space	3
434,144	latent_space	0
434,116	latent_space	3
434,329	latent_space	2
434,109	latent_space	0
434,310	latent_space	0
434,10	latent_space	0
434,107	latent_space	2
434,106	latent_space	0
434,26	latent_space	0
434,452	latent_space	0
434,466	latent_space	1
434,360	latent_space	0
434,439	latent_space	3
434,309	latent_space	2
434,59	latent_space	0
434,2	latent_space	0
434,43	latent_space	2
434,96	latent_space	3
434,1	latent_space	0
434,112	latent_space	0
434,367	latent_space	0
434,163	latent_space	3
434,214	latent_space	0
434,65	latent_space	2
434,536	latent_space	2
434,30	latent_space	0
434,504	latent_space	0
434,28	latent_space	2
434,306	latent_space	2
434,230	latent_space	0
434,459	latent_space	0
434,39	latent_space	2
434,12	latent_space	2
434,568	latent_space	3
434,155	latent_space	1
434,239	latent_space	0
434,6	latent_space	0
434,501	latent_space	0
434,146	latent_space	0
434,352	latent_space	0
434,3	latent_space	0
434,427	latent_space	0
434,493	latent_space	0
434,300	latent_space	0
434,25	latent_space	2
434,24	latent_space	0
434,406	latent_space	3
434,1115	latent_space	3
434,451	latent_space	3
434,98	latent_space	0
434,390	latent_space	3
434,314	latent_space	3
434,467	latent_space	0
434,213	latent_space	0
434,40	latent_space	0
434,308	latent_space	0
434,184	latent_space	3
434,357	latent_space	0
434,229	latent_space	3
434,1256	latent_space	2
434,237	latent_space	0
434,31	latent_space	0
434,348	latent_space	0
434,35	latent_space	0
434,200	latent_space	1
434,110	latent_space	2
434,335	latent_space	0
434,114	latent_space	3
434,455	latent_space	0
434,449	latent_space	3
434,34	latent_space	0
434,500	latent_space	0
434,186	latent_space	3
434,72	latent_space	0
434,442	latent_space	0
434,626	latent_space	2
434,311	latent_space	0
434,716	latent_space	3
434,46	latent_space	2
434,429	latent_space	3
434,397	latent_space	0
434,270	latent_space	3
8,330	latent_space	2
8,436	latent_space	3
8,150	latent_space	3
8,253	latent_space	3
8,741	latent_space	2
8,644	latent_space	3
8,433	latent_space	3
8,17	latent_space	3
8,437	latent_space	3
8,379	latent_space	3
8,296	latent_space	3
8,247	latent_space	3
8,351	latent_space	0
8,32	latent_space	2
8,62	latent_space	2
8,456	latent_space	3
8,362	latent_space	3
8,14	latent_space	2
8,235	latent_space	3
8,66	latent_space	2
8,275	latent_space	2
8,445	latent_space	3
8,347	latent_space	0
8,434	latent_space	3
8,472	latent_space	3
8,216	latent_space	2
8,385	latent_space	3
8,898	latent_space	2
8,479	latent_space	2
8,822	latent_space	3
8,804	latent_space	2
8,412	latent_space	3
8,92	latent_space	3
8,36	latent_space	2
8,355	latent_space	0
8,22	latent_space	2
8,33	latent_space	2
8,48	latent_space	2
8,223	latent_space	3
8,122	latent_space	3
8,27	latent_space	2
8,468	latent_space	3
8,73	latent_space	2
8,448	latent_space	3
8,302	latent_space	2
8,89	latent_space	3
8,543	latent_space	3
8,428	latent_space	3
8,303	latent_space	2
8,322	latent_space	3
8,440	latent_space	3
8,137	latent_space	0
8,818	latent_space	2
8,68	latent_space	2
8,113	latent_space	2
8,219	latent_space	3
8,556	latent_space	0
8,408	latent_space	3
8,148	latent_space	3
8,60	latent_space	2
8,41	latent_space	2
8,470	latent_space	3
8,37	latent_space	2
8,576	latent_space	3
8,140	latent_space	2
8,619	latent_space	0
8,460	latent_space	3
8,86	latent_space	3
8,143	latent_space	2
8,135	latent_space	0
8,61	latent_space	2
8,64	latent_space	2
8,138	latent_space	2
8,45	latent_space	2
8,260	latent_space	3
8,320	latent_space	3
8,238	latent_space	3
8,562	latent_space	3
8,506	latent_space	2
8,70	latent_space	2
8,464	latent_space	3
8,389	latent_space	2
8,169	latent_space	2
8,161	latent_space	3
8,554	latent_space	2
8,201	latent_space	3
8,55	latent_space	2
8,151	latent_space	2
8,375	latent_space	2
8,443	latent_space	2
8,682	latent_space	2
8,139	latent_space	2
8,356	latent_space	2
8,903	latent_space	3
8,608	latent_space	3
8,221	latent_space	3
8,409	latent_space	2
8,471	latent_space	3
8,129	latent_space	2
8,383	latent_space	3
8,234	latent_space	3
8,212	latent_space	3
8,9	latent_space	2
8,47	latent_space	2
8,63	latent_space	2
8,415	latent_space	2
8,446	latent_space	2
8,350	latent_space	0
8,458	latent_space	3
8,354	latent_space	0
8,228	latent_space	3
8,457	latent_space	3
8,312	latent_space	0
8,264	latent_space	3
8,870	latent_space	3
8,153	latent_space	3
8,414	latent_space	3
8,868	latent_space	2
8,166	latent_space	3
8,469	latent_space	3
8,453	latent_space	3
8,4	latent_space	2
8,58	latent_space	2
8,141	latent_space	2
8,438	latent_space	2
8,42	latent_space	2
8,7	latent_space	2
8,13	latent_space	0
8,463	latent_space	2
8,288	latent_space	2
8,349	latent_space	2
8,67	latent_space	2
8,392	latent_space	3
8,225	latent_space	3
8,75	latent_space	2
8,181	latent_space	2
8,396	latent_space	3
8,227	latent_space	3
8,142	latent_space	2
8,616	latent_space	2
8,305	latent_space	2
8,145	latent_space	2
8,328	latent_space	3
8,165	latent_space	3
8,425	latent_space	2
8,307	latent_space	3
8,546	latent_space	3
8,299	latent_space	3
8,334	latent_space	3
8,232	latent_space	3
8,461	latent_space	3
8,50	latent_space	0
8,465	latent_space	3
8,432	latent_space	3
8,426	latent_space	3
8,218	latent_space	2
8,560	latent_space	2
8,233	latent_space	3
8,491	latent_space	3
8,503	latent_space	2
8,298	latent_space	2
8,514	latent_space	3
8,401	latent_space	3
8,100	latent_space	3
8,431	latent_space	3
8,435	latent_space	3
8,54	latent_space	2
8,583	latent_space	3
8,447	latent_space	3
8,195	latent_space	3
8,167	latent_space	3
8,69	latent_space	2
8,359	latent_space	0
8,191	latent_space	3
8,94	latent_space	3
8,331	latent_space	3
8,254	latent_space	3
8,444	latent_space	3
8,108	latent_space	3
8,188	latent_space	3
8,595	latent_space	2
8,15	latent_space	3
8,149	latent_space	3
8,450	latent_space	3
8,249	latent_space	3
8,38	latent_space	2
8,74	latent_space	2
8,44	latent_space	2
8,430	latent_space	3
8,111	latent_space	2
8,56	latent_space	2
8,183	latent_space	3
8,95	latent_space	3
8,301	latent_space	2
8,29	latent_space	2
8,454	latent_space	3
8,366	latent_space	3
8,53	latent_space	2
8,52	latent_space	2
8,441	latent_space	3
8,358	latent_space	2
8,236	latent_space	3
8,49	latent_space	2
8,226	latent_space	3
8,20	latent_space	3
8,215	latent_space	3
8,104	latent_space	0
8,420	latent_space	3
8,147	latent_space	0
8,555	latent_space	2
8,315	latent_space	3
8,255	latent_space	3
8,618	latent_space	2
8,577	latent_space	3
8,507	latent_space	2
8,353	latent_space	0
8,559	latent_space	2
