node_id	feature	label	feature_dim	2089
39	1171,1439,1975	4
40	20,75,127,132,228,259,414,425,648,719,779,977,1005,1055,1185,1295,1311,1431,1482,1616,1625,1674,1720,1819,2006,2056,2070	4
41	1459	1
42	71,152,206,347,386,905,1067,1291,1367,2037,2082	4
43	50,53,159,196,398,561,575,683,689,719,823,909,1202,1282,1295,1302,1303,1324,1342,1460,1606,1660,1684,1802,1954,2010,2056	3
44	208,261,433,545,682,724,745,867,922,995,1090,1426,1460,1632,1638,1702,1812,1881,1917,2023,2069,2078,2087	2
45	26,42,55,126,132,179,220,235,257,258,271,283,287,295,306,315,316,355,374,375,389,403,424,483,500,589,649,661,662,699,708,791,816,825,866,924,992,1021,1038,1047,1114,1159,1171,1201,1245,1267,1274,1277,1301,1302,1365,1456,1460,1503,1511,1578,1579,1616,1617,1692,1708,1732,1735,1821,1837,1872,1889,1900,1902,1959,1978,2014	1
46	20,23,56,100,152,172,331,351,597,649,663,792,908,928,936,993,1052,1074,1089,1110,1123,1278,1293,1307,1323,1416,1429,1549,1669,1695,1735,1756,1764,1783,1814,1819,1833,1897,1910,1984,2009,2019,2080	4
47	278,310,355,607,802,1006,1216,1294,1319,1348,1895,1987	0
48	70,144,408,456,707,790,866,1019,1214,1253,1301,1386,1396,1971,2078	0
49	120,189,428,535,648,855,1022,1199,1321,1456,1459,1487,1908,1967,2057	2
50	1171,1531,1901	1
51	75,145,152,174,203,229,296,362,378,529,561,626,632,658,662,731,746,778,813,820,858,870,905,936,1049,1173,1207,1222,1310,1368,1416,1512,1531,1605,1615,1662,1700,1877,1969,2023	3
52	237,245,331,566,793,1124,1127,1388,1490,1555,1660,1685,1803,1962	4
53	51,148,155,452,557,820,837,845,1099,1326,1416,1702,1736,1783,1784,1994	2
54	11,133,170,180,213,215,296,519,572,595,626,630,658,689,855,921,961,1043,1055,1056,1113,1124,1157,1274,1277,1287,1388,1588,1671,1686,1823,1874,1904,2062	3
55	648,655,1388,1703	2
56		1
57	215,225,236,295,811,931,1323,1632,1847,1994	2
58	387,453,503,576,583,643,699,889,1006,1012,1310,1763,1833,1919,2073	1
59	4,19,34,111,218,229,275,375,478,510,535,607,771,825,827,882,944,1035,1067,1099,1202,1274,1300,1380,1503,1553,1612,1665,1706,1746,1829,1858,1870,1951,1998,2006	0
60	63,83,84,354,403,617,648,780,936,1060,1179,1307,1392,1478,1553,1572,1641,1710,1878,1924,2071	4
61	5,172,230,310,557,658,747,777,820,892,1171,1216,1376,1416,1441,1504,1588,1837,1908,2083,2087	1
62	58,144,268,352,449,617,665,756,1118,1301,1307,1324,1336,1709,1748,1858,1994,2006	0
63	26,84,321,474,503,589,646,654,691,798,829,834,959,976,996,1006,1123,1124,1194,1216,1239,1274,1317,1324,1366,1378,1432,1478,1504,1620,1662,1682,1768,1973,2049,2051	4
64	136,184,976,1361,1402	0
65	3,42,356,422,442,446,532,720,792,873,1012,1045,1084,1106,1253,1278,1307,1312,1386,1504,1537,1647,1660,1671,1880,2048,2088	4
66	136,233,285,321,339,500,632,722,764,1084,1089,1159,1293,1307,1312,1673,1760,1784,1910,1978,2037	2
67	13,19,22,50,72,83,154,191,235,254,259,276,291,295,309,314,326,331,515,530,551,559,575,594,595,632,643,647,670,711,722,735,770,868,871,879,893,910,919,924,954,992,1027,1088,1118,1134,1149,1161,1185,1207,1214,1260,1290,1301,1303,1307,1318,1418,1421,1467,1496,1512,1520,1591,1595,1629,1637,1644,1692,1713,1746,1764,1796,1845,1848,1921,1937,1949,1951,1955,2028,2066	4
68	5,109,137,145,152,316,386,557,626,756,819,905,915,961,1114,1125,1240,1244,1245,1273,1282,1413,1487,1507,1519,1522,1535,1761,1847,1891,1920,1990,2061	0
69	20,84,229,291,343,383,702,764,873,933,1006,1017,1084,1149,1236,1322,1411,1421,1432,1637,1702,1757,2017,2032,2076	4
70	150,229,408,607,649,661,751,792,803,813,843,921,923,928,984,1011,1018,1074,1283,1487,1636,1662,1701,1763,1766,1889,1926,1942,1969,2002,2076,2078,2083	3
71	36,84,86,88,181,229,312,316,376,485,519,527,570,648,735,771,853,892,893,947,953,954,1042,1067,1084,1110,1114,1159,1171,1202,1217,1234,1241,1263,1302,1378,1388,1445,1447,1468,1531,1595,1617,1625,1631,1671,1709,1753,1804,1837,1838,1880,1977,2020,2036,2037,2066	2
72	224,740,1026	0
73	230,442,1366,1797	1
74	152,351,374,561,584,652,880,1090,1213,1239,1327,1460,1706,1709,1909,1953,2002,2051	4
75	292,375,523,854,1674,1971	1
76	339,480,561,826,1783	1
77	0,99,128,196,225,255,259,270,514,530,614,658,699,854,907,922,970,1006,1172,1200,1207,1211,1217,1229,1245,1252,1282,1288,1300,1413,1503,1519,1578,1600,1616,1625,1677,1804,1805,1875,1924,1932,1952,2019,2056,2088	3
78	29,38,485,495,649,976,1006,1055,2083	0
79	13,121,133,275,405,442,594,682,741,747,886,947,1274,1326,1355,1475,1477,1478,1606,1706,1762,1774,1914,1956,1975,1977	4
80	355,485,993,1350,1375,1620,2073	0
81	51,78,132,269,292,295,326,408,931,1288,1388,1441,1507,1510,1572,1763,1854,1897	3
82	42,895,1207,1215,1525,1665	2
83	720,1311	0
84	75,196,276,362,425,461,629,662,1109,1245,1678,1764,1854,1858,1882,1914,1921,2021,2071,2083	1
85	175,496,1274,1507,1595	1
86	42,170,331,648,745,751,846,955,983,1046,1161,1201,1236,1268,1288,1295,1330,1385,1429,1601,1748,1783,1804,1812,1813,1819,1826,1882,2032,2065	1
87	99,138,566,972,1726	1
88	311,345,373,449,1107,1301,1310,1432,1976	3
89	87,124,144,180,184,188,193,261,291,298,352,469,487,498,605,729,790,846,892,946,1006,1089,1096,1109,1118,1123,1185,1214,1376,1414,1451,1586,1592,1701,1706,1775,1833,1877,2017,2047,2057,2063,2085	3
90	9,36,42,73,285,330,351,415,496,570,603,634,648,720,741,800,803,804,824,888,931,991,1052,1061,1074,1114,1150,1182,1194,1255,1265,1288,1307,1326,1334,1368,1401,1490,1507,1512,1549,1702,1884,1897,1960,2047	4
91	111,206,223,228,261,969,1108,1124,1201,1216,1232,1282,1293,1417,1783,1875,1908,1917,1923,1960,1978	2
92	89,278,931,2074	3
93	152,237,276,354,434,500,561,584,634,661,782,1234,1517,2037	0
94	8,120,145,223,243,281,295,312,406,658,704,720,969,1025,1053,1060,1173,1287,1316,1468,1553,1615,1641,1676,1783,1805,1834,1847,1854,1890,1897	3
95	532,798,1090	0
96	194,237,243,271,481,493,646,792,803,972,993,1039,1084,1086,1154,1202,1265,1277,1283,1397,1401,1482,1588,1689,1811,1921,1981,2083	2
97	291,696,1291,1802,2069	3
98	43,258,350,355,425,449,455,577,706,732,947,980,1035,1056,1099,1188,1263,1566,1660,1724,1757	1
99	223,1098,1432,1512,1706	4
100		2
101	1615	0
102	103,132,144,258,376,449,487,607,610,1055,1110,1135,1159,1169,1324,1507,1629,1632,1763,1793,1819,1840,1848,1934	3
103	798	0
104		0
105	352,503,524,961,1124,1342,1429	0
106	1959,2002	0
107	22,86,120,121,447,454,505,530,597,735,766,886,894,1121,1157,1169,1244,1274,1277,1278,1287,1293,1321,1324,1360,1429,1450,1468,1475,1527,1592,1638,1748,1794,1803,1843,1881,1901,1904,1932,1994,2021,2028	2
108	618	1
109		1
110	102,106,145,208,905,947,1253,1388,1994	2
111	117,271,351,362,447,532,607,613,714,806,847,923,1005,1006,1104,1129,1159,1288,1355,1641,1708,1718,1749,1794,1884	2
112	38,846,1380,1766,1975,1977,2028	0
113	215	0
114	19,136,281,302,564,566,626,648,702,791,895,1089,1110,1115,1118,1252,1317,1451,1612,1677,1701,1728,1914	0
115	105,206,296,317,461,503,522,566,661,692,739,827,1124,1134,1287,1312,1701,1867,2017	0
116	16,24,36,40,41,49,67,83,101,114,125,131,149,158,163,187,222,246,256,271,278,282,304,308,309,313,328,333,338,359,360,372,378,385,391,402,425,438,441,442,444,462,469,488,499,502,508,515,525,532,550,552,566,567,570,597,598,621,630,634,642,653,657,677,687,689,692,705,707,717,721,744,768,770,772,807,828,840,855,858,881,887,888,896,901,907,915,937,942,948,951,954,959,976,977,982,992,1004,1018,1027,1049,1053,1063,1064,1069,1082,1122,1129,1137,1140,1145,1160,1168,1172,1180,1184,1187,1205,1222,1236,1239,1243,1246,1251,1258,1271,1273,1289,1302,1307,1312,1328,1339,1351,1364,1390,1396,1412,1438,1460,1466,1468,1470,1474,1494,1497,1518,1565,1586,1590,1639,1650,1652,1668,1710,1758,1767,1774,1781,1787,1791,1794,1806,1808,1813,1815,1816,1828,1831,1841,1846,1860,1872,1877,1889,1911,1923,1946,1952,1958,1989,2000,2007,2024,2034,2038,2040,2060,2061,2067	4
117	127,223,283,431,648,665,685,707,727,735,798,1213,1231,1402,1507,1535,1572,1631	2
118	859	0
119	136,282,329,345,379,813,1015,1202,1323,1553	1
120	101,1366,1468	2
121	283,287,295,523,576,765,1388,1615,1701,1763,1812,1909,1978,2019	3
122	5,756,1301,1522,1690,1710,1764,1875,1949	1
123	576,1124,1584,1893,1904	0
124	83,196,607,742,846,1129,1216,1274,1511,1671,1793,1936	3
125	245,268,496,665,791,804,866,895,1123,1129,1154,1171,1239,1268,1301,1460,1629,1829	4
126	123,129,343,345,520,535,542,920,1074,1099,1108,1245,1300,1677,1733,1875,1932,1950,2037,2056,2079	3
127		0
128	1695	1
129	102,331,415,617,648,771,873,910,1171,1379,1469,1512,1554,1768,1788,1795,1826,1938,1984	4
130	25,324,780,879,1217,1311,1441,1468,1922,2006	1
131	5,57,75,101,152,206,208,215,237,239,250,283,296,307,350,386,414,462,496,519,523,555,629,723,749,837,905,953,991,993,1053,1074,1122,1171,1185,1255,1288,1308,1399,1407,1439,1469,1507,1519,1677,1692,1702,1749,1829,1875,1910,1971,1975,2085	3
132	33,102,206,231,369,408,603,764,961,987,1090,1236,1478,1690	2
133	92,150,152,197,237,355,405,453,455,503,523,574,670,772,954,987,1005,1084,1114,1135,1206,1305,1375,1388,1402,1537,1609,1671,1673,1677,1783,1823,1875,1916,2044,2088	4
134	25,124,222,259,379,484,520,646,699,720,773,846,848,867,1035,1084,1123,1252,1253,1487,1519,1522,1632,1652,1746,1776,1812,1827,1847,1861,1870,1895,1903,1996,2033,2056,2070,2087	3
135	13,42,51,103,135,285,317,330,331,375,408,414,444,485,514,542,551,618,720,770,785,888,1066,1084,1106,1115,1188,1229,1315,1356,1388,1400,1402,1440,1513,1554,1667,1669,1701,1924,2037,2067	4
136	54,72,91,111,124,174,280,291,321,343,485,518,576,705,751,892,905,1124,1288,1324,1385,1416,1438,1469,1499,1584,1589,1632,1702,1713,1797,1959,1994	3
137	1744	2
138	42,228,665,740,771,854,1378,1440,1951,1967,2019	3
139	129,228,825,1321,1378,1440,1547	1
140	1460,1615	0
141	23,773,782,1122,1194,1274,1511	3
142	13,442,496,629,630,987,1082,1174,1302,1378	0
143	316,655,1218,2087	2
144	124,825,1215,1385,1388	4
145	11,259,309,401,570,576,699,759,1035,1216,1414,1725,1766,1798,1997	4
146	784,931	0
147	500,648,659,699,708,732,747,1624,1845	4
148	5,213,309,449,574,594,705,742,827,854,889,1139,1171,1287,1288,1302,1371,1401,1402,1426,1440,1460,1479,1504,1579,1600,1686,1744,1804	4
149	1018,1406,1909,1978	2
150	15,252,259,265,647,661,770,1043,1055,1103,1115,1159,1216,1274,1414,1426,1453,1783,1871,1884,1978	1
151	7,45,55,105,145,154,237,355,408,648,658,705,854,1010,1139,1263,1375,1432,1459,1468,1507,1710,1813,1971,1972,1978,2025,2027	4
152	140,208,227,283,921,1201,1459,1491,1583,1632,1932,2002,2028,2038,2083	4
153	268,295,296,373,411,584,762,804,860,894,928,996,1003,1074,1084,1379,1445,1473,1534,1768,1819,1840,1878,1994,2017	2
154		0
155	489,527,566,788,889,1229,1667	0
156	363,402,561,732,791,810,871,1063,1090,1157,1165,1171,1217,1245,1468,1513,1537,1641,1671,1686,1736,1739,1813,1955	3
157	42,561,900,1013	1
158	42,312,356,518,576,741,749,792,1655,1904,1975,1978	1
159	1430,2024	0
160	153,457,613,798,1017,1307,1321,1398,1401,1487,1543,1612,1699,1963,1978	2
161	38,132,174,225,279,321,323,532,705,756,800,1005,1039,1090,1216,1426,1468,1487,1637,1693,1826,2074	2
162	945,1159	0
163	905	0
164	13,1321,1971	2
165	121,403,760,1089,1108,1612,1794,1978	3
166	103,291,349,510,542,707,819,1094,1206,1207,1686,1703,2019,2022	3
167	658,661,803,1216,1468,1663,1963	1
168	1351,1806	0
169	17,63,197,208,228,252,266,295,298,357,383,462,485,566,585,626,747,823,840,859,877,921,922,959,969,972,992,1123,1307,1321,1374,1378,1388,1411,1412,1456,1542,1601,1629,1797,1826,1838,1887,1889	3
170	84,268,648,1067,1124,1302,1459,1554,1617,2017	1
171	339,762,816,1043,1098,1202,1388,2087	3
172		0
173	1579	1
174	515,649,846,1106,1218,1280,1293,1602,1667,1768,2011	1
175	383,1735,1882	1
176	121,208,648,1453,1812,1900,2057	0
177	63,539,829,893,1003,1006,1157,1163,1342,1507,1589,1783,1838,1877,2006,2021	0
178	196,283,292,473,706,709,1114,1146,1325,1375,1378,1589,1623,1887,1940,2087	0
179	3,83,101,124,249,267,355,715,730,745,947,1107,1276,1323,1342,1388,1429,1503,1558,1603,1677,1811,1867,1880,2079	0
180	120,1302,1547	2
181	648,987,1321,1612,1783	4
182	1254,2002	2
183	347,569,875,1124,1159,1255,1270,1402,1453,1500	4
184	223,331,404,453,733,803,1018,1783,1994,2057	3
185		0
186	84,101,232,331,350,378,385,415,514,515,519,561,568,605,648,742,764,782,792,793,886,1120,1129,1200,1216,1295,1301,1336,1507,1511,1664,1673,1720,1783,1843,1870,1895,1973,1975,1977,2051,2069,2078,2082	4
187	48,132,172,189,291,324,375,383,415,449,452,535,565,661,667,746,778,816,827,848,967,1063,1096,1124,1139,1144,1222,1274,1298,1324,1330,1344,1403,1414,1531,1554,1592,1641,1762,1844,1871,1909,1934,1959,1971,1977,1994,2014,2048,2070,2075	1
188	1127,1519,1600,1699,1744,1754	2
189	15,206,278,404,1530	4
190	1871	1
191	140,193,960,1035,1116,1156,1347,1379,1572,1584,1739,1793,1949,1978,2069	2
192	29,48,64,75,100,101,123,145,165,184,257,271,276,278,310,542,574,610,628,893,961,1013,1039,1051,1074,1129,1185,1209,1216,1278,1283,1287,1288,1371,1469,1500,1685,1735,1766,1863,1887,1932,1959,2026,2088	4
193	153,155,306,331,741,854,1122,1293,1975	4
194	150,206,321,614,747,823,866,1013,1900	2
195	1368	0
196	561,1460,1579,1971	0
197	290,609,953,987,1293,1612	3
198	331,535,575,798,817,1045,1375,1500,1584,1667,1708,1956	3
199	5,72,89,222,269,345,349,351,461,570,607,683,685,730,739,741,764,770,791,804,909,936,953,987,1010,1046,1188,1194,1234,1241,1247,1276,1327,1344,1386,1402,1426,1511,1591,1592,1617,1623,1693,1701,1725,1764,1793,1904,1932,1967,2036	3
200	228,530,791,1236,1354,1493,2010	2
201	374,495,683,708,800,946,1131,1135,1139,1238,1283,1323,1478,1777,1798,1867,1897,1926,1972	1
202	150,230,1568,1584,1592,1867	2
203	136,316,369,905,1084,1282,1373,1736,1803,2006,2019,2083	2
204	225,321,519,524,561,773,1118,1150,1245,1302,1342,1357,1375,1404,1784,1809,1895,1909,1916,1955,2076,2087	4
205	174,307,310,609,751,842,1074,1592	1
206	5,7,79,120,145,153,201,205,249,375,561,648,751,767,780,802,854,1017,1124,1128,1326,1400,1437,1486,1537,1609,1617,1702,1710,1711,1742,1746,1834,1910,1940,1987,2047	4
207	572,613,1487	1
208	389,489,607,1928	1
209		0
210	124,387,438,773,782,873,1276,1277,1330,1426,1432,1547,1552,1834,1959,1978,2019,2043,2087	4
211	222,1234	3
212	78,575,689,859,1123,1809,2019	2
213	222,609,1013,2076	3
214	555,1302,1977	1
215	522,568,1171,1321,1392,2028	1
216	259,705,1157,1236,1406,1531,1554,1814	1
217	15,1108,1111,1236,1293,1763,1978	2
218	506,1159,1437	1
219	150,574,800,996,1273,1496	2
220	51,233,321,909,954,1244,1447,1783	3
221	321,704,749,1776,1978	2
222	63,91,100,231,461,688,816,1106,1139,1194,1199,1355,1388,1638,1669,1837	2
223		0
224	0,35,64,83,112,121,124,155,241,375,477,511,572,576,610,659,714,742,766,791,803,810,827,882,907,936,944,995,1046,1055,1067,1089,1125,1134,1144,1146,1207,1245,1253,1288,1293,1300,1308,1319,1362,1426,1467,1485,1566,1569,1570,1578,1591,1632,1673,1685,1701,1746,1757,1763,1776,1834,1874,1884,1900,1915,1916,1949,2026	4
225	1441	1
226	145,196,1413,1910,1934,2002	0
227	13,1159,1276,1293,1837,2014	1
228	224	0
229	205,261,276,302,485,498,529,622,629,819,843,860,915,922,931,1049,1086,1107,1171,1216,1388,1600,1701,1739,1874,1880,1975,1978,1980,2028,2063	2
230	310,603,1035,1108,1129,1392,1432,1648,1736,1917	4
231	384,442,447,741,1330,1336,1677,1678,1783,1967,1997,2078	3
232	36,233,634,1255,1671,1854	0
233	6,26,150,181,250,312,707,780,816,867,1115,1127,1159,1301,1307,1718,1783,1967	2
234	228,257,321,1005,1812	0
235	84,124,223,237,331,351,355,356,449,483,556,646,682,749,773,777,823,860,870,882,992,1005,1066,1074,1089,1090,1171,1221,1280,1295,1330,1397,1460,1500,1527,1568,1601,1615,1671,1764,1814,1904,1919,1951,1962,1998,2025	2
236	197,329,523,1236,1382,1406,1460,1519,1600,1882,2067,2069	3
237	186,245,315,321,443,496,630,658,867,963,1035,1116,1212,1287,1324,1496,2087	3
238	22,996,1039,1295,1311,1511,1701	1
239	987	1
240	20,124,317,387,496,825,1158,1159,1699,1784,1794,1819,1959,2005	0
241	355,406,504,594,721,931,1011,1159,1194,1229,1298,1402,1934,1949,1960,2019,2025,2083	3
242	228,648,792,1199,1200,1469,1568	4
243	8,180,332,375,382,570,581,594,629,648,665,714,747,777,792,827,829,867,889,933,952,1122,1127,1144,1199,1201,1221,1274,1336,1385,1426,1469,1496,1535,1569,1671,1674,1727,1765,1776,1792,1812,1847,2010	4
244	23,83,131,237,257,265,321,329,368,434,469,523,532,632,739,837,889,899,1006,1021,1212,1337,1399,1401,1441,1525,1531,1538,1599,1637,1735,1784,1809,1847,1874,1900,1959,2057,2085,2088	1
245	384,1042,1232,1274,1371,2069	3
246	153,229,231,347,421,453,517,587,792,993,1066,1188,1287,1445,1468,1474,1554,1661,1803,1881,1934	2
247	22,137,152,434,800,846,1253,1276,1376,1543,1783,1878,2023	3
248	43,126,137,321,343,381,402,474,566,576,603,619,643,682,696,820,880,900,907,908,931,1035,1188,1212,1336,1339,1406,1411,1432,1510,1615,1761,1763,1914,1932,1946,1959,1967,1971,2059,2078	4
249	22,38,84,241,245,277,278,284,326,334,415,500,542,613,630,634,638,720,731,848,859,921,981,994,1003,1006,1079,1115,1139,1215,1248,1253,1274,1293,1302,1360,1372,1397,1439,1476,1513,1574,1592,1662,1701,1745,1792,1796,1820,1906	3
250	6,233,345,756,764,910,1067,1108,1124,1212,1245,1273,1392,1426,1468,1600,1655,1904,1951	4
251	1203	3
252	83,101,140,296,311,455,663,685,703,759,802,996,1125,1182,1216,1298,1355,1440,1460,1579,1592,1599,1678,1706,1959,2078	3
253	1319	0
254	35,64,89,111,150,280,375,478,684,743,792,798,826,996,1203,1214,1244,1326,1376,1584,1605,1702,1875,1966	1
255	401,854,1118,1351,1977,2028	0
256	68,302,495,518,650,741,1003,1006,1090,1138,1274,1347,1967	4
257	84,120,124,155,229,237,249,282,689,692,723,764,1003,1045,1060,1108,1114,1159,1244,1245,1340,1456,1479,1484,1553,1719,1783,1804,2002,2012	4
258	1375,1797	3
259	379,955,1401,1475,1898	1
260	35,51,375,478,702,741,791,827,840,1109,1188,1240,1288,1511,1557,1674,1794,1806,1843,1909,1913,2019,2038,2047	1
261	980,1399,1778,2006	1
262	7,42,56,123,144,147,208,212,231,293,306,317,332,347,485,557,572,605,689,706,749,778,793,854,859,877,890,892,993,995,1008,1025,1045,1079,1122,1147,1159,1173,1194,1215,1217,1227,1232,1317,1323,1413,1426,1439,1450,1504,1554,1589,1637,1655,1734,1811,1890,1893,1942,1990,1994,2044,2065,2072,2074,2079	4
263	101,204,357,378,530,981,1013,1028,1106,1108,1227,1429,1460,1555,1574,1971,1994,2048	1
264	84,109,228,275,443,1043,1159,1287,1410,1617	2
265	42,145,283,503,576,809,1385,1554,1774,1900,1953	3
266	506,689,747,764,947,1005,1171,1994	3
267	5,52,84,111,124,145,174,283,352,362,496,607,816,846,859,895,913,917,1006,1089,1118,1291,1342,1376,1431,1479,1487,1593,1702,1708,1746,1748,1803,1834,1858,1951	4
268	1,203,481,631,658,688,704,709,820,996,1003,1066,1108,1115,1125,1316,1376,1388,1426,1535,1584,1599,1677,1727,1762,1794,1987	4
269	223,453,557,706,781,809,1227,1445,1817	3
270	224,349,557,613,658,719,1159,1322,1624,1959	0
271	11,91,131,138,190,203,223,276,345,473,612,661,665,703,825,961,1086,1108,1185,1188,1207,1222,1242,1332,1386,1388,1406,1440,1468,1482,1507,1612,1627,1733	2
272	70,124,511,574,648,727,746,1131,1137,1519,1686,2026,2028	3
273	186,424,614,699,889,1074,1239,1570,1662,1977,2083	1
274	576,1270,1674	1
275	5,102,442,470,500,719,846,931,946,977,992,1035,1060,1107,1161,1165,1179,1216,1217,1278,1287,1307,1344,1554,1816,1895,1984,2028,2076	3
276	127,1236,1245,1287,1307,1319,1322,1388,1701,1744,1803,1971,1975	2
277	266,306,524,658,766,793,996,1046,1067,1301,1323,1429,1699,1784,1901	1
278	17,52,121,168,224,314,330,472,561,577,696,699,825,846,960,1084,1207,1216,1311,1445,1795,1803,1809,1954	4
279	873,1215,1376,1798,1948,2038	2
280	7,42,51,123,196,213,355,846,995,1074,1265,1507,1695,1718,1934,1995,2025	4
281	205,228,375,634,782,1039,1236,1401,1487,1508,1521,1599,1602,1718,1803,1984,2028	3
282	101,155,186,193,225,375,386,511,603,746,780,854,866,892,1006,1157,1558,1641,1706,1739,1802,1978,2002,2010	1
283	53,136,215,216,302,312,495,682,823,870,953,1108,1124,1245,1263,1280,1336,1379,1426,1475,1553,1584,1616,1827,1870,1882,1904,1915,1940,1979,1997,2076	4
284	124,150	2
285	386,485,655,689,792,846,1602,2019,2028	0
286	124,188,312,519,549,658,683,742,1074,1095,1310,1416,1440,1441,1735,1755,2004,2051	2
287	59,139,261,355,453,539,771,792,798,930,1006,1231,1349,1479,1685,1794,1900,1978,1994	1
288	3,14,197	4
289	14,48,121,132,152,168,350,356,362,498,720,823,838,905,1017,1098,1106,1118,1123,1188,1254,1293,1386,1407,1440,1468,1548,1592,1615,1629,1638,1652,1674,1794,1834,1845,1948,1949,1956,1963,1975,1994,2028	3
290	265,331,496,515,727,766,847,996,1005,1019,1056,1066,1089,1157,1161,1171,1218,1280,1335,1402,1504,1629,1701,1726,1803,2030,2038,2066	2
291	375,650,1108,1122,1157,1371,1706,1783,1794	4
292	225,1123	1
293	630,1951,1978,2002	2
294	3,206,208,339,408,422,480,557,854,945,1090,1232,1236,1252,1258,1270,1278,1312,1392,1479,1504,1531,1908,1942,1972,1978,1984,2059,2071	4
295	1096,1122,1171,1217,1274,1459,1794,1809	1
296	14,190,257,356,369,379,438,523,524,699,751,762,829,846,905,908,1067,1124,1171,1194,1232,1283,1356,1378,1385,1601,1794,1857,1937,1940,1995	3
297	29,53,75,120,174,196,204,206,220,281,300,372,429,435,505,506,514,515,517,544,564,575,617,648,675,720,733,746,764,792,798,817,835,863,913,915,931,953,972,994,999,1014,1098,1128,1130,1137,1149,1161,1202,1206,1240,1260,1326,1350,1367,1380,1404,1426,1448,1464,1469,1512,1555,1572,1574,1602,1625,1631,1638,1686,1701,1754,1770,1793,1812,1858,1864,1921,1934,1961,1967,1978,1997,2006,2071	4
298	102,137,180,220,287,331,375,429,733,741,804,816,855,886,936,1055,1114,1294,1312,1519,1553,1783,1792,1811,1833,1874,1902,1932,2022,2028	0
299	375,1975	0
300	6,180,228,231,379,594,682,747,1123,1440,1499,1507,1975,2038	1
301	279,454,484,506,527,779,905,945,1273,1875	4
302	91,102,123,150,276,374,500,658,762,853,921,1251,1287,1392,1502,1530,1660,1742,1803,1819,2009	3
303	6,148,208,249,518,846,905,1005,1270,1301,1827,1937,1959,1975,1994	4
304	14,23,120,153,172,196,257,321,347,355,369,405,419,589,648,658,744,747,846,855,858,931,1005,1067,1125,1139,1388,1445,1459,1460,1499,1512,1783,1795,1938,2044	2
