node_id	feature	label	feature_dim	2325
75	285	0
76	33,52,169,293,398,405,432,575,582,609,620,660,683,759,770,825,834,856,872,924,959,1038,1097,1248,1269,1339,1487,1551,1619,1638,1652,1838,1848,1877,1896,1916,1998,2022,2038,2061,2172,2190,2214,2230,2246,2264,2282,2283,2305,2313	4
77	256,506,1124,1986	2
78	103,335,391,1205,1290,1520,1535,2012,2096,2163	2
79		0
80	38,98,116,199,204,224,292,378,387,461,481,560,626,628,695,756,784,793,833,989,1029,1178,1184,1203,1244,1278,1288,1372,1476,1543,1559,1634,1748,1760,1772,1903,1929,2029,2065,2098,2145,2163,2240,2284	4
81	237,464,926,1046,1109,1307,1446,1765,1796,1839,1859,1919,2005	4
82	512	1
83	11,14,37,83,91,138,200,209,223,240,257,265,276,309,314,323,359,461,491,520,556,611,616,733,745,820,822,858,864,889,915,941,1020,1083,1087,1092,1121,1164,1176,1177,1218,1353,1378,1406,1460,1487,1533,1565,1616,1891,1962,2018,2038,2039,2165,2234,2298	4
84	19,175,281,315,421,705,754,846,1081,1086,1188,1320,1463,1538,1734,1931,1989,2066,2136,2216,2283	2
85	122,539,706,1361,1454,1849,2042	2
86	520,766,777,832,954,1260,1719,1934,2045	0
87	300,717,1203,1316	2
88	68,115,201,299,307,383,391,480,520,674,801,846,1102,1128,1176,1375,1429,1700,1824,2014,2073,2096,2112,2188,2210	3
89	77,115,190,199,351,379,575,593,1184,1233,1520,1600,1843,1887,1896,2109,2225,2231	2
90	99,122,173,178,200,235,284,307,392,404,428,485,549,560,601,714,767,805,851,884,886,925,947,1041,1123,1171,1173,1177,1278,1301,1311,1405,1449,1454,1524,1533,1543,1585,1919,2018,2038,2135,2203	4
91	15,577,682,726,999,1087,1247,1445,1686,1747,1767,1810,1959,2030,2106,2196,2201	4
92	208,374,716,1891	1
93	711,1414,1503,2127	2
94	217,1307,1429,1766,2031,2267	1
95	237	1
96	155,157,239,243,248,567,619,721,722,730,948,1034,1145,1187,1205,1271,1449,1554,1594,1792,1871,1898,2077,2247	1
97	65,120,152,264,329,481,674,722,774,982,1069,1158,1190,1193,1907,1949,2024,2094,2168	3
98	43,1948,2063	1
99	302,342,398,581,1019,1176,1279,1290,1446,1448,1575,1734,1779,1975,2188	2
100	3,10,45,105,130,239,250,294,373,391,509,603,685,730,761,859,869,963,1057,1068,1144,1233,1344,1417,1448,1497,1541,1607,1848,1926,2042,2178,2205,2213,2285,2322	4
101		0
102	455,1043,1093,2225	2
103	445,467,600,623,667,751,824,832,848,1096,1535,1547,1558,1668,1673,1684,1745,1952,2025,2153	3
104		0
105	33,40,49,50,85,122,124,132,181,214,243,269,380,482,587,756,762,777,804,843,884,1018,1047,1069,1072,1159,1176,1177,1211,1310,1345,1365,1385,1405,1454,1561,1594,1595,1601,1666,1719,1763,1793,1794,1848,1907,1908,1929,1973,2055,2096,2188	4
106	27,129,405,520,2003,2190	2
107	18,385,465,507,722,1028,1164,1686,1687,2058,2233	3
108	58,60,83,140,175,201,286,292,299,402,461,518,753,767,839,945,1064,1225,1336,1339,1352,1482,1487,1506,1541,1604,1711,1793,1801,1810,1842,1927,2012,2053,2196,2234	3
109		1
110	49,99,265,290,456,928,1078,1136,1168,1290,1637,1839,2055,2188,2254	4
111	13,218,583,1087,1550,1719,2235	2
112		1
113	461,730,2145	0
114	1024	0
115	244,613,722,1107,1338,1550,1719	3
116	514	1
117		0
118	46,83,342,379,549,595,655,830,834,870,959,1074,1089,1094,1204,1306,1360,1424,1523,1552,1618,1715,1834,2029,2058,2068,2104,2267,2284	3
119	22,91,587,716,934,941,969,1075,1462,1679,1785,1793,1839,1860,1986,2052,2096,2123,2196,2234,2254	4
120	673,1053,1308,1632,1685,1853,1957,2168,2205,2236,2285	3
121	52,76,222,223,727,829,886,890,976,987,1017,1087,1088,1228,1277,1395,1405,1557,1559,1679,1722,1746,1781,1835,1889,1898,1914,2028,2039,2206,2234,2271	4
122	374	0
123	70,119,237,340,579,607,892,912,941,1063,1106,1391,1669,2052,2106,2199	2
124	199,577,969,1148,1505,1748,2083,2132	4
125	112,355,446,671,685,830,927,1073,1220,1243,1316,1438,1532,1567,2073,2183	4
126	313,368,587,590,1284,1414,1805	2
127	264,1175,1247,1950,2098	3
128		0
129	1393	0
130	523	1
131	7,74,120,122,150,291,299,318,384,558,657,757,980,1155,1189,1247,1254,1385,1490,1554,1657,1742,1785,1855,1904,2083,2098,2113,2190,2195,2233,2236	4
132	489,531,671,769,954,993,1564,1673,1700,1787,1816,2102,2179,2223,2309	3
133	1538	1
134	45,996	0
135	41,55,271,873,1896,2098	2
136	65,125,200,232,288,386,481,540,622,663,695,753,870,896,1005,1058,1089,1126,1183,1285,1287,1297,1300,1336,1409,1479,1622,1628,1635,1655,1666,1694,1919,2012,2074,2192,2266	4
137	643,1153,1533,1634,1889,2143,2291	1
138	9,92,200,307,313,315,321,364,705,753,779,902,916,1005,1017,1133,1218,1250,1252,1517,1571,1604,1720,1788,1879,1907,1933,2012,2039,2199	4
139	176,445,463,498,568,687,946,955,1377,1428,1438,1452,1515,1547,1581,1740,1744,2015,2084	3
140	2138	2
141	125,258,273,398,401,402,543,585,634,703,706,748,840,856,868,913,1023,1075,1152,1314,1406,1448,1481,1504,1544,1552,1623,1830,1860,1975,1983,2036,2098,2166,2234,2242,2256	4
142	99,105,177,334,673,754,892,1069,1169,1327,1338,1489,1530,1541,1734,1910,1918,1919,1931,1956,1959,2066,2108,2210,2260	2
143		1
144	2069	1
145	243,304,438,520,583,681,716,1009,1148,1277,1278,1633,1635,1860,2098,2145,2314	2
146	142,193,301,326,433,513,527,821,940,1170,1188,1203,1259,1338,1467,1479,1729,1806,1899,1927,1978,1997,2073,2156,2197,2212	4
147	123,136,402,507,645,674,947,1063,1193,1272,1343,1750,1870,1911,2030,2035,2080,2098,2108,2145	3
148	17,207	4
149	77,124,172,193,288,379,593,604,668,722,744,806,842,864,873,929,988,1297,1301,1321,1406,1542,1543,1622,2038,2161,2162,2187	4
150		1
151		2
152	55,393,646,673,678,761,856,889,939,1037,1125,1162,1247,1338,1517,1526,1541,1562,1587,1638,1738,1741,1766,1801,1810,1848,1909,2029,2071,2096,2145,2248,2269	2
153		2
154	1228,1495	1
155	80,205,343,395,439,445,450,498,503,538,696,848,883,949,1263,1452,1744,1787,1866,1892,1951,1955,2223	3
156	250,294,371,439,568,599,600,642,667,671,823,938,1006,1140,1146,1572,1578,1668,1684,1867,2015,2050,2059,2084,2168,2198,2223,2232,2255,2280,2312	3
157	164,1308,2127	0
158	15,123,193,200,255,259,941,988,1207,1354,1386,1413,1609,1825	2
159	1078,2168	1
160	193,199,582,811,1218,1679,1761	3
161	259,1607	2
162	124,173,634,756,833,1174,1387,2088,2169,2319	3
163	80,141,205,238,250,294,408,439,480,491,563,623,738,741,979,1077,1100,1134,1265,1276,1286,1377,1538,1667,1707,2015,2102,2223,2224,2257,2280	3
164	1317	0
165	12,149,189,205,297,481,535,537,603,619,637,696,722,739,760,810,849,1068,1206,1350,1398,1489,1494,1560,1569,1599,1611,1684,1685,1756,1822,1951,1973,1991,1993,2100,2127,2238	4
166	210,238,395,478,610,642,654,687,938,1006,1140,1241,1265,1276,1398,1452,1607,1707,1951,1952,1955,2027,2164,2167	3
167	165,763,1001,1379,1440,1494,1943,1965,2046	3
168	8,15,223,239,477,834,1277,1472,1635,2236,2281	3
169	90,438,487,695,794,928,933,1009,1206,1324,1603,1699,1903,1918,2157,2287	3
170	200	0
171	32,41,157,178,488,523,598,652,724,804,839,989,1041,1125,1333,1384,1454,1476,1531,1603,1988,2046,2267	3
172	989,1391	2
173	185,484,717,1056,1066,1145,1266,1391,1772,1775,2018,2149,2267	4
174	243,1135,1761,1851,2128	2
175	5,39,158,165,239,359,482,527,571,594,817,821,841,846,881,929,1046,1084,1131,1170,1195,1300,1338,1362,1414,1585,1690,1773,1888,1914,1915,1925,2038,2053	4
176	45,285,1484,1626	2
177	2285	1
178	1948	1
179	523,606	2
180	129,616,711,917,1188	1
181	69,155,201,248,402,475,484,727,760,855,956,1013,1038,1089,1187,1319,1387,1414,1540,1825,1833,1849,2101,2109,2145,2192,2233,2264,2266	3
182	247,536,953,1686,1839	2
183	42,128,138,247,299,302,351,400,484,631,665,868,891,1143,1227,1304,1332,1382,1568,1666,1728,1742,1784,1831,1836,1865,1925,2195,2244,2258,2260,2277	4
184		0
185	501,2258	1
186	1756	0
187	41,706,1136,1264,1295,1480,1651,1766,1986,2105,2157	2
188	3,21,237,284,381,493,545,589,653,717,772,861,905,927,933,941,1155,1173,1224,1364,1382,1401,1462,1552,1627,1686,1703,1805,1853,1884,1888,2080,2095,2291	4
189	757,927	1
190	79,105,138,237,317,579,680,740,757,784,808,840,956,968,1029,1226,1239,1323,1366,1385,1499,1526,1530,1657,1855,1886,1895,1898,1904,2031,2053,2116,2158,2192,2304	4
191	28,79,99,126,165,249,298,372,379,405,432,583,619,639,668,670,674,706,857,880,978,1056,1072,1083,1101,1193,1221,1264,1319,1550,1582,1686,1879,1884,1887,1905,1959,2210,2218,2264	1
192	2073	0
193	58,267,291,473,943,1090,1538	4
194	60,359,754,1358,2219	0
195	548,1626,2255,2285	0
196	295,312,417,507,509,1364,1653,1761,1785,1794,2013,2032,2210	2
197	6,304,438,673,675,770,827,1064,1155,1354,1401,2285	2
198	200,850,866,1320,2319	0
199	45,792,2069	1
200	297,343,371,439,463,467,489,610,667,770,803,993,1008,1100,1134,1140,1377,1397,1475,1584,1607,1624,1740,1748,1787,2310	3
201	47,146,230,259,445,478,491,503,538,654,741,832,938,973,1002,1006,1196,1452,1535,1668,1951,1996,2025,2153,2179,2224	3
202	229,420,446,531,610,648,736,938,955,1039,1156,1196,1584,1684,1707,1945,2050,2308	3
203	3,214,224,313,340,409,433,601,740,1152,1201,1220,1271,1341,1443,1771,1803,1815,1895,1898,1906,1935,1965,2006,2073,2080,2115,2196,2314	2
204	1385	1
205	78,579,681,682,784,814,1094,1279,1601,1618,1836,2052	2
206		1
207		0
208	4,48,271,392,422,425,496,497,499,522,526,562,570,581,643,714,773,777,797,817,866,928,932,952,977,1050,1083,1101,1107,1119,1219,1289,1290,1313,1540,1541,1595,1618,1656,1679,1849,1909,1953,2011,2012,2031,2038,2042,2055,2128,2225,2244,2313	4
209	973,1323	2
210	1,23,79,119,164,438,645,833,944,958,1157,1290,1308,1311,1341,1409,1540,1874,2062,2293	3
211	22,65,202,941,1213,1474,1538,1666,1699,1811	3
212	14,179,387,409,759,1027,1734	1
213	45,546,1484	1
214	35,91,162,222,275,322,324,364,479,569,597,612,733,754,943,970,978,1088,1179,1180,1199,1277,1309,1320,1326,1382,1394,1405,1550,1557,1633,1651,1677,1751,1916,2018,2141,2233,2267,2281	4
215	348	0
216	24,145,176,343,445,531,623,731,741,967,1091,1100,1156,1241,1263,1354,1413,1547,1668,1673,1700,1740,1744,1867,1945,2179,2232,2276	3
217	123,199,201,368,437,448,464,484,543,759,819,936,982,1012,1019,1038,1085,1136,1187,1197,1325,1387,1404,1462,1698,1717,1729,1785,1916,1964,2018,2145,2189,2214,2219,2266	3
218	18,65,78,199,252,278,293,302,335,405,510,558,578,673,676,692,771,800,835,892,913,958,971,984,1108,1219,1248,1339,1376,1562,1593,1623,1635,1663,1686,1732,1775,1779,1781,1828,1832,1915,1949,1963,2035,2096,2116,2161,2163,2220,2226,2246	4
219	79,82,138,155,198,303,326,363,381,386,398,414,437,455,509,528,578,622,674,713,722,799,809,834,846,872,940,968,1017,1094,1231,1269,1312,1411,1453,1482,1533,1549,1571,1610,1636,1652,1661,1691,1724,1785,1801,1889,1911,1935,1940,1968,1974,2018,2028,2045,2052,2090,2110,2131,2135,2159,2230,2245	4
220	37,66,90,303,367,368,424,509,613,673,681,1125,1131,1233,1248,1288,1311,1351,1401,1482,1531,1730,1872,1904,2014,2020,2035,2057,2133,2185	3
221	13,253,583,757,1075,1343,1855,1995,2130	2
222	178,180,239,357,402,497,613,631,864,872,985,1142,1147,1175,1232,1247,1343,1454,1586,1678,1697,1848,1942,2130,2229,2304	3
223	316,465,640,644,1443,1672	2
224	284,497,616,933,947,1069,1366,1496,1605,1848,2145,2236	1
225	929,988,1051,1446,1663,1696,2006,2084	3
226	122,507,703,872,989,1107,1981	0
227	74,136,200,266,319,329,383,431,481,593,1106,1472,1524,1582,1679,1860,1931,1988	3
228	37,42,191,243,360,372,479,517,573,699,757,864,968,1075,1305,1405,1420,1667,1937	4
229	118,149,286,406,433,528,556,705,709,716,876,1041,1350,1384,1480,1604,1657,2055,2066,2096,2173,2261	2
230	60,65,66,78,83,200,262,323,342,405,413,509,561,663,855,858,929,959,968,1012,1074,1159,1232,1306,1384,1563,1579,1613,1618,1648,1732,1918,2045,2189,2210,2272	3
231	25,523,885,1261	1
232	33,85,613,757,834,941,1017,1401,2260	4
233	4,262,610,841,1120,1405,1766,1842,1887,2052,2075	1
234	159,163,198,275,413,536,547,728,878,1741,1945,2231	4
235		0
236	17,256,347,367,663,678,810,825,1010,1040,1093,1247,1248,1313,1329,1352,1686,1936,2116,2160,2180,2300,2324	3
237	201,2021	1
238	482,1068,1330,1717,1720,1902	4
239	15,35,41,79,92,151,155,165,209,351,465,476,483,619,653,721,745,756,858,884,972,1056,1176,1203,1288,1310,1324,1343,1414,1433,1451,1467,1474,1543,1622,1635,1641,1679,1848,1974,2002,2028,2076,2107,2110,2123,2196,2269	4
240	15,33,402,431,773,1269,1564	4
241	7,1346,1803,1870,1912,2319	1
242	41,120,122,131,153,253,273,497,661,662,674,975,1047,1072,1141,1142,1147,1293,1514,1848,1855,1995,2129,2130,2188,2197,2286,2290,2291	3
243	22,122,239,298,314,337,619,872,1163,1284,1299,1550,1596,1664,1728,1764,1855,2018,2134	4
244	22,152,239,253,307,483,616,855,941,1063,1218,1376,1517,1681,1775,1847,1861,1959,2028,2145,2163,2208,2265	3
245	856	0
246	4,523,2075	0
247	49,149,224,410,475,770,841,1155,1752,1880,1988	3
248	37,132,134,184,199,222,223,318,320,323,332,359,401,444,484,545,585,611,646,670,678,682,708,754,780,849,905,906,971,974,1043,1126,1142,1143,1155,1247,1280,1303,1339,1362,1371,1409,1454,1576,1620,1637,1640,1663,1769,1801,1811,1832,1846,1856,1857,2003,2035,2041,2065,2098,2114,2212,2214,2290	4
249	954,1571,1988,2084	1
250	43,123,181,221,927,1276,1489,1602,1699,1818,2177,2185	1
251	33,465,481,794,889,908,1138,1300,1454,1541,1582,1710,1872,2212,2283	3
252	1948	1
253	467,1635,1957,2269,2322	2
254	41,444,784,1413	2
255	33,155,645,873,1068,1538,1756,1879,2314	4
256	2285	0
257	123,210,792	2
258	18,81,83,120,179,247,258,299,379,465,564,628,647,706,829,891,908,913,916,945,1064,1289,1291,1490,1545,1625,1679,1730,1742,1766,1799,1802,1889,1925,1942,1998,2040,2082,2258,2260	4
259	3,145,176,294,297,390,415,632,823,848,1002,1110,1286,1292,1377,1521,1535,1748,2015,2050,2073,2084,2086,2179,2198,2285,2310	3
260	65,116,129,165,191,201,209,218,252,267,307,308,344,377,379,396,398,488,524,572,577,653,693,737,757,849,871,879,945,976,1032,1075,1084,1093,1108,1187,1198,1236,1292,1300,1326,1482,1506,1537,1540,1553,1632,1634,1642,1683,1699,1732,1739,1805,1833,1860,1903,1918,1937,2021,2031,2074,2231,2239	3
261	954,1948	2
262	238,1260,1462,1571	1
263	17,19,549,705,733,962,1165,1250,1385,1959,2058,2157,2197,2239	4
264		0
265	177,1269,1282,1874	2
266	82,122,140,200,259,586,601,754,1079,1118,1662,1776,1825,2006,2023,2145,2233	4
267	123,722,954,1350	0
268	148,168,174,199,202,224,267,341,383,660,796,829,917,939,945,971,1066,1067,1169,1225,1237,1307,1340,1349,1382,1389,1477,1497,1766,1863,1870,1872,1968,1986,2006,2111,2145,2181,2201,2204,2256	4
269	123,285	2
270	989,1382	2
271		1
272		0
273	467,757,1069,1398,1966,2096,2158	0
274	448,792,1009,2152,2266,2285	2
275		0
276	292,1066,1277,1498,2088,2200,2240	0
277	122,391,689,703,868,1265,1415,1438,1600,1602,1604,1660,1999,2208	4
278	46,242,592,635,722,1103,1294,1919,2039,2105	3
279	122,124,190,204,304,435,446,547,909,928,941,1405,1543,1559,1574,1685,1852,2085,2287	4
280	30,234,967,1272,1498	4
281	6,13,37,52,103,122,318,398,444,505,560,578,650,730,816,829,856,934,1092,1124,1228,1248,1252,1288,1311,1545,1571,1699,1716,1781,1849,1871,1874,1937,2000,2159	4
282	1855	0
283	176,280,371,395,420,442,450,632,671,741,824,1508,2070,2127,2132,2280,2308	3
284	3,160,200,275,426,579,601,604,722,877,902,1118,1313,1361,1478,1498,1662,1793,2071,2270	4
285	1849	0
286	150,202,402,579,777,840,841,872,956,1002,1120,1179,1202,1334,1351,1356,1462,1595,1753,1803,1809,2039,2055,2135,2304	4
287		0
288		0
289		0
290	6,14,17,40,84,115,120,171,185,239,286,301,318,347,359,375,396,402,419,432,516,545,589,608,614,631,780,889,893,924,928,958,983,1025,1027,1125,1159,1181,1219,1290,1384,1414,1430,1476,1562,1621,1691,1719,1734,1773,1784,1807,1849,1935,2001,2052,2076,2152,2157,2160,2188,2195,2260,2267,2272,2284,2294	3
291	2063	1
292		1
293	178,223,306,326,432,571,588,817,1014,1136,1376,1384,1496,1510,1729,1803,1806,1857,1964,1986,2001,2135,2169,2190	4
294		1
295	56,120,200,317,403,579,589,861,940,941,1066,1148,1336,1338,1343,1386,1490,1737,1836,1839,2042,2045,2135,2197,2317	4
296	1299,1815	0
297	1,202,517,757,1066,1855	2
298	48,96,418,464,734,947,1106,1109,1145,1157,1307,1542,1602,1839,1954,1960	4
299	13,17,326,351,437,457,481,673,796,855,856,933,1034,1189,1205,1271,1303,1496,1545,1575,1649,1710,1848,1898,1911,1949,2220,2239,2283	1
300	239,583,610,631	1
301	155,243,496,1137,1159,1319,1389,1400,1497,1534,1543,1647,1762,1839,1907,2096,2196,2233,2252	4
302	122,129,536,616,855,886,1087,1226,1269,1685,1693,1810,1942,2234	2
303	16,24,25,141,354,442,600,769,792,798,832,992,1006,1146,1263,1265,1267,1397,1745,1930,1982,2153,2232,2310	3
304	449,996	1
305	25,507,580,657,842,986,988,1019,1066,1072,1086,1145,1197,1293,1382,1396,1404,1524,1562,1785,1846,1889,1903,1964,1986,2131,2242,2302	3
306	238,414,482,926,1148,1308,1356,1420,1617,1696,1900,2001	4
307	41,383,543,813,876,909,986,1013,1041,1085,1086,1106,1240,1290,1414,1421,1505,1540,1571,1601,1766,1779,1898,1926,2058,2148,2319	3
308	181,745,1488	1
309	1,33,93,164,293,517,745,777,779,1164,1481	3
310	74,105,269,433,475,619,856,897,1300,1401,1449,1685,1753,1793,1794,1874,1899,2071,2284	3
311	2285	1
312	30,141,198,852,859,1186,1253,1840,1955	4
313	207,1887	2
314	340,497,1225,1724,1774,1848,2045	2
315		2
316	6,15,38,52,90,103,115,190,223,227,230,243,249,299,387,388,417,444,590,622,695,727,772,799,809,827,840,874,1037,1079,1094,1106,1157,1158,1169,1208,1239,1257,1359,1379,1384,1387,1454,1462,1495,1497,1511,1533,1600,1618,1632,1710,1719,1724,1857,1872,1885,1973,2109,2139,2180,2188,2195,2209,2236,2248,2283	3
317	173,329	3
318	1176,1187,1389,1848,2002,2022	0
319	1175,1478,1514,1641,1997,2140,2163	2
320	313	1
321	39,473,509,652,861,968,1078,1122,1133,1158,1295,1301,1477,1666,1719,1802,1903,2066,2166,2319	3
322	35,424,468,1083,1319,1653	0
323	204,412,503,717,813,816,1538,1707,2072,2206,2266	3
324	41,122,249,464,517,547,716,1366,1686,1856,1915,2135,2258	0
325		0
326	249,347,359,431,634,726,727,802,813,876,968,1093,1108,1135,1145,1197,1293,1319,1338,1387,1409,1421,1505,1571,1594,1698,1699,1846,1903,1913,2017,2189,2218,2219	3
327		0
328	41,177,616,639,722,1513,1803,1825,1852,1860,1879,1968,2003,2031,2261	2
329	35,70,81,160,180,223,243,247,262,266,299,405,465,507,525,555,613,628,764,804,908,988,1093,1162,1227,1254,1306,1341,1384,1405,1448,1554,1625,1636,1909,1949,2058,2113,2155,2236,2245	4
330	239,851,1143,1304,1310,1722,2323	3
331	54,225,316,537,644,742,887,1068,1144,1292,1316,1331,1446,1452,1535,1665,1696,1772,2285	4
332	29,120,153,407,501,536,643,760,840,1021,1085,1093,1126,1145,1170,1197,1203,1240,1293,1455,1509,1623,1785,1825,1836,1889,2110,2264	3
333	136,155,157,211,255,264,286,864,936,1145,1177,1225,1290,1760,1784,1899,2057,2233	2
334	792	0
335	24,51,96,120,160,259,317,770,865,938,1186,1414,1479,2018,2096,2125,2242,2304	1
336	154,852,1186,1324,1766	2
337	240,856,1047,1205,1478,1540,1672,1757,1843,2245	2
338	41,653,1002,1136,1269,1839,1877	1
339		0
340	31,41,106,200,227,239,311,316,466,475,481,616,629,646,652,668,688,753,771,786,882,884,982,1050,1072,1087,1187,1193,1248,1290,1325,1513,1556,1616,1672,1685,1703,1709,1762,1902,1929,1949,2016,2043,2105,2110,2165,2199,2208,2240,2288,2319	4
341		1
342	45,259,285,546,1484,1626,2285	0
343	52,56,196,243,244,433,468,561,580,693,719,747,756,868,1160,1187,1305,1312,1314,1381,1387,1448,1477,1595,1657,1682,1809,1955,2017,2062,2104,2106,2140,2267	3
344	1918,2239,2297	1
345	43	1
346	5,14,36,73,110,174,200,243,266,317,323,409,601,691,889,940,958,978,987,990,1011,1037,1056,1059,1063,1067,1106,1117,1137,1233,1247,1284,1440,1468,1479,1487,1540,1651,1686,1688,1839,1848,1911,1932,1946,1997,2039,2065,2142,2187,2199,2208	4
347	2168	1
348	36	0
349	22,264,383,549,585,1056,1899,2047	3
350		0
351	238,1329,1921	1
352	1342,1719,1810	1
353	1,123,154,480,722,1359,1538,2023	3
354	12,19,381,587,856,1067,1300,1534,1716,1723,1937,1946,2024,2319	3
355	82,301,312,801,815,834,1066,1175,1986,2188	2
356	89,224,264,645,710,1860,2098	1
357	224,255,356,367,525,585,702,856,987,1179,1311,1382,1490,1594,1702,1753,1779,1898,1973,2076	3
358	106,161,239,264,327,340,461,528,593,756,776,840,849,860,874,939,943,945,982,1037,1079,1089,1142,1186,1217,1282,1300,1346,1543,1699,1799,1899,1934,2032,2090,2230,2240,2267,2290	4
359	123,313,1541	0
360	849,1336,1387,1685	2
361	120,195,202,431,940,941,1083,1247,1541,2267	4
362	79,467,927,935,943,1009,1139,1187,1595,1815,1892,2084	3
363	1134	0
364		0
365	1945,2168	1
366	217,340,410,460,616,663,1346,1479,1524,2087,2260	2
