node_id	feature	label	feature_dim	602
139	220,347,425	2
140	46,487	2
141	122,196,234,248,350,516	2
142	51,160,201,202,507,566	2
143	122,196,234,239,344,446,579,601	2
144	238,349,362,365	2
145	363,365,440,446,526,579	2
146	91,140,147,495,577,592	2
147	78,122,196,234,498,556	2
148	108,122,196,234,453,498,556	2
149	29,122,196,234,286,344	2
150	78,122,196,234,380	2
151	196,234	2
152	4,122,141,196,234,239	2
153	50,91,122,182,196,234,342	2
154	0,1,5,52,150,386,389,593	2
155	46,74,76,122,135,234,272,343,347,358,487,558	2
156	235,348,424	2
157	180,308,334,347,487,516	2
158	220,263,342,371,425,482	2
159	151,384,426,432,522,568	0
160	97,234,306,350,446,495	2
161	122,196,403,494,566,579	2
162	122,196,276,350,365,446	2
163	122,165,344,393	2
164	196,234,302,344	2
165	62,76,122,196,234,358	2
166	171,404,425,484,531	2
167	404,425,464,484,531	2
168	46,425,484,531	2
169	52,386,389	2
170	17,147,214,356,380	2
171	51,201,214,356,372,495,566	2
172	78,122,196,234	2
173	214,356,372	2
174	264,347,446,517	2
175	262,380,393,496	2
176	262,380,496	2
177	19,161,262	2
178	45,99,275,352	2
179	70,181,254,579	2
180	259,393,494	2
181	21,25,57,76,122,196,234,298	2
182	51,130,147,348,425,507	2
183	196,234,350,412	2
184	18,214,355,414,596	2
185	51,214,356,372,507	2
186	45,51,91,201,239,325,496,566	2
187	122,343,351,418	2
188	225,356,405,425,494	2
189	46,171,201,248,306,350,516	2
190	96,140,194,248,256,350,526	2
191	122,196,199,202,234,250,347,531	2
192	18,214,355,414,596	2
193	23,36,239	2
194	238,313,348,446,464,505,543	2
195	57,327,342,367,596	3
196	11,196,214,234,255,330,345,350,425,579	2
197	99,147,352,488	2
198	99,488,506	0
199	21,79,97,196,234,313	2
200	21,25,122,196,234,500	2
201	156	2
202	275,348,494,531	2
203	52	2
204	62,259,579	2
205	342,483,503,515	2
206	53,244,425,488,495	2
207	122,165,196,234,393	2
208	96,168,186,238,365,579	2
209	90,185,234,238,276,365,420,446,528	2
210	17,122,153,404,425,531	2
211	21,134,343,355,367,425,446	2
212	45,220,426,494,535	2
213	167,220,224,522	2
214	124,341	2
215	21,196,234,239,440,479	2
216	49,275,365,446,549	2
217	54,181,423,464	2
218	425,482,501,503,587	2
219	53,123,302,495	2
220	124,147,302,494,570	2
221	262,302,479,496	2
222	18,21,97,181,234,263,367,445	2
223	54,181,404,423,464	2
224	52,386,389	2
225	120,581	2
226	302,444,482,526	2
227	28,46,122,154,196,234,365	2
228	122,140,195,256,286,500	2
229	196,234,558	2
230	78,122,196,234	2
231	93,122,235,347,376,418	2
232	52,79,99,122,196,234,334,503	2
233	122,196,198,234,356	2
234	14,220,358,425,505	2
235	220,425,505	2
236	332,348,352,404,425,426,531	2
237	18,339,415,529	2
238	46,78,107,122,196,234,518	2
239	21,145,237,241,277,349,531	2
240	147,214,237,254,330,347	2
241	78,122,196,234,547	2
242	21,26,78,171,196,234	2
243	8,45,239,479,570	2
244	0,1,123,150	2
245	103,259,507	2
246	50,96,122,186,196	2
247	220,420,425,505,587	2
248	51,147,350,425,530	2
249	19,147,302,359,592,595	2
250	29,51,201,263,414,497,566	2
251	21,343,446,494,597	2
252	76,238,403,446,459,579	2
253	53,115,122	2
254	57,122,343	2
255	70,181,254,330,350,579	2
256	76,78,381,415,444	3
257	122,239,365	2
258	147,494,579	2
259	18,53,494	2
260	36,122,141,196,234,392,547	2
261	21,79,95,579	2
262	8,195,196,234,286,393	2
263	18,21,50,53,122,539	2
264	66,196,234,417	2
265	29,122,343,358	2
266	122,196,234,393	2
267	50,96,122,186,196	2
268	46,234,347,363	2
269	2,147,205,451,504,546	2
270	247,285,365,404,425	2
271	72,247	3
272	347,405,487	2
273	53,122,178,179,196,234,300,347,365,557	2
274	46,53,86,179,234,300,365	2
275	203,348,404,412,425,524,571	2
276	52,386,389	2
277	78,122,196,234,343	2
278	134	2
279	29,141,196,234,255,498,556	2
280	21,30,122,332,343,420	2
281	79,104,196,234,419	2
282	46,78,107,122,196,234,518	2
283	52,122,196,276,350,365,446	2
284	52,54,97,116,203,248,265,350,425,565	2
285	116,203,248,350,425	2
286	51,201,237,263,500,507,566	2
287	239,259,446	2
288	21,53,285,350,494,526	2
289	18,272	2
290	18,50,539	2
291	29,141,147,355,495	2
292		2
293	29,141,147,355,495	2
294	45,90,204,247,344,356,425,453,518,531	2
295	8,21,196,234,340,343,367	2
296	78,160,359,551	2
297	21,122,196,234	2
298		2
299	97,137,196,234,263,342	2
300	154,245,365,366,441,539	3
301	122,196,234,315,384,414,531	2
302	69,300,344,350,363,552,579	2
303	21,46,365	2
304	62,77,122,136,196,207,234,295,381,579	2
305		2
306	46,76,122,196,234,341,363	2
307	122,306,313,365,412	3
308	25,122,196,234,259,340,482	2
309	29,45,347,365	2
310	141,341,355	2
311	86,122,196,305,494,498,556	2
312	17,51,78,97,201,263,507,566	2
313	234,350,403,446,514,522,543	2
314	122,131,147,154,179,234,310,330,343,347,365,498,540,556	2
315	45,99,147,414	2
316	196,255,345,350,419	2
317	78,234	2
318	7,17,79,122,343,344	2
319	53,234,379,445,534	2
320	185,365	1
321	45,78,122,196,234,278,313	2
322	45,78,182,234,452,514,552,585	2
323	180,404,423	2
324	54,181,404,423,464	2
325	147,181,295,348,423,424,439,494	2
326	53,78,182,196,234,419,524	2
327	404	2
328	171,404,425,484,531	2
329	0,1,5,52,140,150,160,256,350,593	2
330	122,141,196,234	2
331	53,171,334,342,348,494	2
332	82,134,315,345,347,425,494,495,579	2
333	91,122,338,475,579	2
334	45,66,339,543	2
335	51,201,263,507,530,566	2
336	45,104,143,263,344,356,426,531,579	2
337	21,76,78,97,196,234,343,419	2
338	13,78,122,140,256	2
339	21,74,141,196,234,419	2
340	62,77,122,136,196,207,234,295,381,579	2
341	17,141,347,355,477	2
342	52,344,552	2
343	4,122,141,196,234,239	2
344		2
345	24,52,54,97,116,203,248,265,350,425,565	2
346	224,249,263,302	2
347	45,78,122,196,234,347	2
348	78,117,196,234,345,350,419,514,522,556,579	2
349	50,91,122,182,196,234,342	2
350	17,31,52,482	2
351	53,264,495	2
352	122,160,194,196,234,290,343,418	2
353	166,169,342,535	3
354	99,147,415,512	2
355	58,96,352,595	2
356	18,105,272,487	2
357	238,275,365,446	2
358	21,69,141,355,446	2
359	317,347,380,426	2
360	6,7,132,347,414,425,494	2
361	275,348,494,531	2
362	18,339,415,529	2
363	23,240,567	2
364	53,98,132,579	2
365	49,275,365,446,549	2
366	240,502	2
367	115,147,464,495,533,535	2
368	275,536	2
369	552	4
370	21,425,494	2
371	46,66,112,348,417,584,585	2
372	78,122,196,234,498,556	2
373	179,234,365	2
374	45,115,129,154,234,305,340,358,365,556	2
375	234,237,239,343,365,445,577	2
376	122,196,234,475	2
377	122,196,234,344,474	2
378	53,214,317,393	2
379	21,122,343	2
380	78,196,226,234,345,350	2
381	22,29,122,196,234,367,498,556	2
382	23,46,53,196,234,349	2
383	17,19,324	2
384	240,266,325,326	2
385	225,425,449,531,539	2
386	239,426,530,533	2
387	21,122,343,498,556	2
388	77,196,234,420,579	2
389	46,122,154,196,234,349,365,579	2
390	54,97	2
391	147,205,504	2
392	70,181,254,330,350,579	2
393	19,78,295,412	2
394	78,345,350	2
395	18,196,234,498,556	2
396	76,199,355,425	2
397	45,78,122,196,234,278,313	2
398	122,180,234,294,343,386,418,455,582	2
399	404,502	2
400	122,196,234,306,343,365	2
401	29,77,306,498,556	3
402	117,122,556	2
403	45,180,194,237,264,343,347	2
404	97,234,306,350,446,495	2
405	466,484,533	2
406	122,290,315,393,538	2
407	17,141,147,261,355,495,508	2
408	220,420,425,505,587	2
409	21,122,343	2
410	196,223,412,423,494	2
411	0,1,52,150	2
412	21,122,137,161,196,234,349	2
413	7,79,214,556	2
414	122,196,276,316,365,420,446,498,556	2
415	11,86,225,237,306,316,420,470	2
416	45,104,143,263,344,356,426,531,579	2
417	46,51,201,263,365,384,507,566,583	2
418	78,79,234,264	2
419	96,147,161	2
420	72,96,215,365,434,526	0
421	50,207,234,393	2
422	21,45,122,196,234,381	2
423	53,171,334,342,348,494	2
424	21,71,238,347,350,365,427,446,459,581	2
425	45,78,122,196,234,347	2
426	46,91,154,238,276,342,348,365,446,482	2
427	234,306,340,365,531	2
428	45,104,143,263,344,356,426,531,579	2
429	195,196,234,286,393	2
430	3,11,122,196,234,239,264,365	2
431	180,234,363,380	2
432	234,264,365,577	2
433	14,45,404,425,531	2
434	14,220,358,425,505	2
435	52,54,543	2
436	29,78,100,196,211,234,430,498,556,576	2
437	78,122,196,234,498,501,556	2
438	147,180,263,272,356,502,532	2
439	51,201,214,442,507,566	2
440	134,141,309,310,596	2
441	21,53,494	2
442	52,344,552	2
443	0,5,78,150,444,487,583	2
444	21,122,266,343,418	2
445	78,122,196,234,237,313,552,579	2
446	109,141,233,234,248,306,350,365,431	2
447	78,117,196,234,254,330,350,556	2
448	46,275,330,342	2
449	21,87,240,393,530	2
450	21,74,122,141,196,234	2
451	21,29,52,78,122,196,234,265,288,576	2
452	263	2
453	62,74,76,95,122,196,234,343,358,444,579	2
454	275,348,494,531	2
455	147,259	2
456	238,420	2
457	238,420,452	2
458	238,347,420	2
459		2
460	24,52,425,430,495,530	2
461	147,152,495	2
462	182,194,234,343,445	2
463	69,78,122,343	2
464	45,76,196,234,237,487	2
465	46,76,122,196,234,341,363	2
466	325,426,495	2
467	23,39,425	2
468	79,234,344,552	2
469	50,207,234,393	2
470	17,440	2
471	262,380,393,496	2
472	21,115,196,234	2
473	21,122,196,234,343	2
474	13,25,134,358,544	2
475	122,306,446	2
476	21,74,122,141,196,234	2
477	21,261,459,543,575,579	2
478	51,130,147,348,425,507	2
479	234,306,347,363,365,446	2
480	78,234,412	2
481	196,234,303,304,350,385,488,549	2
482	21,52,386,389,494	2
483	45,78,196,234,304,549	2
484		2
485	78,100,196,211,234,430,498,556,576	2
486	51,123,201,239,358,507,566	2
487	46,53,179,234,300,365,579	2
488	29,103,105,275,355,371,532	2
489	132,147,433,495	2
490	97,132	0
491	19,29,147,244,359,495	2
492	109,122,196,234,275,363	2
493	66,122,141,196,234,412,417,445,579	2
494	122,196,238,248,350,365,446,579	2
495	46,137,154,234,275,365,370,444,446	2
496	117,122,196,234,350,363,446,556,581	2
497	34,365,366,555	3
498	196,234,254,330,345,350,387,498,556	2
499	141,196,234,477,579	2
500	97,466,484,533	0
501		2
502	78,122,196,234,498,556	2
503	46,487	2
504	18,50,122,161,196,234,264,445,498,556,579	2
505	17,50,122,161,196,214,237,393,498,556	2
506	107,168,238,306,350,412	2
507	147,161,270,495,514	2
508	25,171,234,275,365,369	2
509	147,259,266,466,531	2
510	11,234,365,445	2
511	247,250	2
512	132,147,478	2
513	45,117,122,196,234,347,363,556	2
514	122,276,359,365,446	2
515	21,78,89,122,196,234,342	2
516	122,195,234,286,343,482	2
517	23,78,148,226,234,256,371,579	2
518	19,21,52,386,389,494	2
519	347	2
520	196,234,350,412	2
521	13,25,134,358,544	2
522	207,236,494	2
523	97,141,256,355,394,559	2
524	27,196,201,234,275,303,348,350,370,390,516	2
525	122,214,393,498,556,591	2
526	124,205,498,556	4
527	78,117,122,160,196,234,310,347,358,556	2
528	19,359,425,494	2
529	21,196,234,575	2
530	115,196,214,234,446,579	2
531	45,62,78,122,134,165,196,234,392,579	2
532	238,350,365,412,446	2
533	23,46,53,348,389	2
534	69,225,350,404	2
535	29,45,347,365	2
536	516,533	2
537	180,516	2
538	20,46,154,201,350	4
539	21,46,122,196,234,348	2
540	46,137,196,234,275,359,472	2
541	8,25,552	2
542	96,270	2
543	256	2
544	17,52,122,141,355,497	2
545	425	2
546	76,482	2
547	78,201	2
548	45,167,350,404,466	2
549	78,122,196,234,237,313,552,579	2
550	108,122,196,234,453,498,556	2
551	78,122,196,234,579	2
552	46,256,270,275,394	2
553	53,105,214,234,365,380,579	2
554	134,141,147,355,446,507	2
555	45,234,275,363,443,444,446	2
556	21,45,122,123,343,359,367,458,500,597	2
557	115,342,365	2
558	214,380,393	2
559	53,234,379,445,534	2
560	52,176,196,234,347,355	2
561	81,99,132,147	2
562	4,46,51,98,201,384,404,481,507,566,571,579,583	2
563	98,132,147,381	2
564	21,87,240,393,530	2
565	214,234,350,365,380,509	2
566	17,186,225,238,363,579	2
567	342,483,503,515	2
568	122,132,194,196,201,234,343,350,380	2
569	0,1,52,150	2
570	122,278,368	2
571	21,122,196,234,286,592	2
572	78,117,196,234,254,330,350,556	2
573	71,347,365,541	2
574	45,343,534	2
575	62,77,122,136,196,207,234,295,381,579	2
576	78,178,182	2
577	8,196,223,412,423,494	2
578	349,365	2
579	46,51,201,384,404,507,566,571,579,583	2
580	62,235	2
581	6,220,291,347,414,425,531	2
582	67,226,240,524	2
583	76,180	2
584	8,21,122,196,234,274,498,556	2
585	51,122,147,196,201,234,344,446,507,601	2
586	163	2
587	224,306,365,479	2
588	46,52,234,237,350,363,365	2
589	66,141,412,417,445	2
590	8	2
591	21,127,145,234,343,579	2
592	50,207,234,393	2
593		2
594	253,347,556	2
595	21,343,352	2
596	27,76,78	2
597	93,156,349	2
598	4,52,152,419,425,439,530	2
599	21,196,234,575	2
600	21,122,343,498,547,556	2
601	186,205,571	2
602	187,394,404	2
603	23,46,53,196,234,349	2
604	26,53,214,234,254,330,350	2
605	45,94,143,186,440,570	2
606	100,248,350,404,425,531	2
607	70,181,254,330,350,579	2
608	45,76,196,234,237,487	2
609	99,256,350,394,395,431	2
610	122,196,234,344	2
611	52,57,526	2
612	56,233,248,350,516,531	2
613	19,78,295,412	2
614	238,276,365	2
615	45,115,129,154,234,305,340,358,365,556	2
616	8,105,132,186,248,344,347,425,477	2
617	147,495,579	2
618	124,147,161,347,482,494,503	2
619	0,1,52,54,150,386,389,543	2
620	45,147,495	2
621	122,141,196,233,234,343,417	2
622	238,313,348,446,464,505,543	2
623	347,351,445,504,531,601	2
624	17,78,141,186,355,446,579	2
625	52,386,389	2
626	40,122,126,358,539,571	3
627	262,380,496	2
628	120,141,234,248,350,363,446,549	2
629	303,306,310,350,531,583	1
630	52,137,178,196,234,307	2
631	17,234,365,440	2
632	45,78,196,234,253,255,579,582	2
633	147,356,495	2
634	418,464,502,600	2
635	122,238,348,363,472	2
636	21,122,196,234,239,479	2
637	122,344,393	2
638	25,225,239,338,389,425,449,531,539,601	2
639	17,50,122,161,196,214,237,393,498,556	2
640	26,30,54,97,239,339,479,543	2
641	89,97,234,342,365,446	2
642	26,78	2
643	196,234,393,419	2
644	14,156,347,358	2
645	234,306,347,363,365,446	2
646	53,171,334,342,348,494	2
647	122,343,344,393	2
648	14,220,358,425,505	2
649	52,386,389	2
650	0,3,46,137,150,196,234,275,472	2
651	89,234,263,340,533	2
652	425	2
653	53,226,227,317,417,426	2
654	186,278,317,425	2
655	203,306,350,425	2
656	46,122,154,196,234,348,363,365,369,370,444,498,556	2
657	238,350,365,412,446	2
658	0,1,21,96,122,150,196,234	2
659	107,340,371,404,425,484,491,531,579	2
660	6,7,18,180,367	3
661	78,348,445,459,601	2
662	17,234,365,440	2
663	122,141,234,259,371,579	2
664	0,1,5,52,150,386,389,593	2
665	27,45,148,245,306,439	3
666	347	2
667	26,54,97,134,348,494,516	2
668	46,161,306,363	2
669	137,166,196,218,234,350	2
670	109,180,343,428,472	2
671	52,386,389	2
672	46,76,122,196,234,341,363	2
673	76,122,196,234,474	2
674	18,53,91,495,529	2
675	38,86,205,218,529	2
676	51,141,201,282,355,507,566	2
677	35,140,226,488	2
678	333	0
679	78,122,196,234,237,313,552,579	2
680	196,234,303,304,350,385,488,549	2
681	348,446,495,533	2
682	21,51,52,147,180,340,386,389,425,477,494,582	2
683	21,45,122,240,286,347,592	2
684	11,276	2
685	45,126,203,419,425,465,524,555	2
686	64,83,352	2
687	14,45,404,425,531	2
688	97,488	2
689	109,488	2
690	352	2
691	21,136,165,196,234,393,419,575,577	2
692	122,159	2
693	76,487,503	2
694	17,23,53,78,196,234,419	2
695	0,1,5,52,150,593	2
696	45,46,78,122,196,234,275,345,347,416	2
697	17,147,214,356,380	2
698	96,140,194,248,256,350,526,587	2
699	239	2
700	0,1,52,150,239,350,363,446	2
701	25,78,122,196,234,389	2
702	54,97,225,350,404,543	2
703	122,169,196,234,238,420	2
704	78,117,196,234,345,350,419,514,522,556,579	2
705	45,90,204,247,344,356,425,453,518,531	2
706	6,220,347,425	2
707	78,196,226,234,345,350	2
708	451,546	2
709	249,340	3
710	35	3
711	35,186,365,366,464	3
712	16,38,117,196,234,261,419,556	2
713	0,1,21,52,54,150,234,365,386,389,543	2
714	29,78,100,196,211,234,430,498,556,576	2
715	18,425,531	2
716	234,275,365,446,579	2
717	51,74,147,201,494,507,530,566	2
718	77,207,295,381	2
719	52,54,386,389,543	2
720	124,147,161,347,482,494,503	2
721	18,367,482	2
722	278	2
723	187,425,531,543	2
724	59,81,147,272	2
725	46,365,414	2
726	78,79,234,264	2
727	21,122,147,343,418	2
728	51,355,372,507	2
729	78,122,196,234,556	2
730	5,9,52	2
731	21,29,46,275,343,579,584	2
732	0,30,46,150,278,308,347,487	2
733	96,141,186	2
734	21,46,51,52,201,263,365,384,386,389,494,507,566,583	2
735	89,97,238,342,365	2
736	53,132,195,514,543	2
737	21,27,91,122,180,343,370,547,579	2
738	36,122,141,196,234,392,547	2
739	234,254,330,347,367,404	2
740	70,181,254,330,350,579	2
741	21,90,181,237	2
742	45,90,204,247,344,356,425,453,518,531	2
743	0,1,5,52,150,593	2
744	180,343,472	2
745	46,51,201,263,365,384,507,566,583	2
746	21,45,62,76,147,238,343,420	2
747	262,302,479,496	2
748	259,356,402	2
749	17,51,161,197,355,372,414,507	2
750	96,168,186,238,365,579	2
751	180,268,343,412	2
752	78,105,237,500	2
753	35,234,365,446	2
754	5,9,103,455,495	2
755	89,122,355,443	2
756	122,195,326,385,488,579	3
757	117,122,556	2
758	76,199,355,425	2
759	6,220,347,425	2
760	6,220,347,425	2
761	76,233,316,405	2
762	25,76,122,147,196,255,340,343,358	2
763	52,386,389	2
764	227,238,365	2
765	78,168,196,238,275,363	2
766	50,122,237,342,343	2
767	79,196,234,348,416,574,579	2
768	19,108,122,196,234,498,556	2
769	74,137,141,196,404,579	2
770	62,74,136,196,234,278,358,579	2
771	53,171,334,342,348,494	2
772	29,122,343,477,497	2
773	78,348,445,459,601	2
774	17,122,234,390	2
775	8,53,290,343,464,475	2
776	117,194,343,551,556	2
777	21,62,535	2
778	27,122,154,196,234,363,440,459	2
779	301,347,564	2
780	69,98,132,147,381	2
781	51,201,237,263,500,507,566	2
782	45,120,141,196,234,255,350,416,421	2
783	15,41,360,376,487	2
784	156,186,237,299	0
785	21,45,53,196,234,365	2
786	122,228,278,316,340,343	2
787	45,304,347,404,425	2
788	22,35,50,196,234,272,283,288,296,340,419,559,600	2
789	262,495,496	2
790	122,227,228,358,574	2
791	25,199,228,341,367,381,475	3
792	48,337,426	2
793	196,365,421	2
794	18,186,483,579	2
795	45,78,196,234,304,549	2
796	122,179,196,340,343	2
797	179,196,234,524	2
798	275,348,494,531	2
799	17,21,78,122,186,196,234,343	2
800	8,196,223,412,423,494	2
801	52,386,389	2
802		2
803	21,154,196,234	2
804	122,290,315,393,538	2
805	25,225,239,425,449,531,539,601	2
806	17,154,234,276,350,365,427,446	2
807	50,104,214	2
808	18,25,45,46,78,122,145,180,196,234,288,296,300,306,365,543,574,576,600	2
809	238,310,420,452,539	2
810	144,185,238,301,360,365,390,420,439,442,568	3
811	196,328,358,404,420,527,579	4
812	21,78,122,196,234,498,556	2
813	116,261,280,365,366,504,543	3
814	35,283,365,366,457,541	3
815	18,91,193,306,366,541	3
816	35,198,365,366,475	3
817	30,45,261,301,363,366,418	3
818	21,35,217,301,306,365,366,489,579	3
819	48,86,365,366	3
820	76,306,392,539	3
821	76,94,363,365,366,392,508	3
822	102,316,365,421	3
823	316,365,366,421,441	3
824	32,115,533	3
825	13,122,223,235,418,533	3
826	154,306,365,366,407,442,530	3
827	0,122,150,366,392,579	3
828	33,126,330,361,375,391,417,468,472,579	3
829	306,326,346,361,468	3
830	18,126,322,497	1
831	126,185,365,366,497,545	3
832	126,306,322,497	1
833	21,45,76,303,493	3
834	301,347,366,412	3
835	33,128,301,360,365,366,418	3
836	21,35,148,365,366,439	3
837	21,35,148,365,366,439	3
838	30,45,261,301,363,366,418	3
839	86,223,306,366,541	3
840	74,170,363,366,540	3
841	161,187,306,363,366,447,560	3
842	17,186,365,366,441	3
843	83	3
844	35,187,365,366	3
845	105,132,363,366	3
846	106,365,366,415,444,539	3
847	122,331,350,497	3
848	350,514,522,540	3
849	48,210,335,365,555	0
850	76,213,270,460,498,556	3
851	17,129,347,365,366,487	3
852	74,215,302,306,320,363,366,441,522	3
853	34,164,339,363,366,441,473	3
854	130,306,317,365,366,441,550	3
855	5,10,13,24,47,166,306,447,487,534	3
856	109,310,368,472	3
857	83	3
858	13,187,365,366	3
859	187,365,366,560	3
860	83,92,186	3
861	306,363,412,498,556	3
862	126,278,322,556	1
863	115,170,306,363,366	3
864	115,170,186,306	3
865	17,106,112,170,363,366,564	3
866	30,45,134,363,366,464	3
867	27,29,76,134,267	3
868	153,183,302,349,365,505	3
869	45,134,363,366	3
870	45,134,200,363,366	3
871	95,199,310,368	3
872	267,306,374,439	3
873	94,99,306,365,366	3
874	32,347,365,366,555	3
875	166,301,306,360,418,545	3
876	91,246,275,301,306,319,342,360,365,366,441	3
877	30,134,464,524	3
878	35	3
879	15,41,185,347	5
880	161,187,306,363,366,447,560	3
881	57,327,342,367,596	3
882	5,10,13,24,47,166,306,447,487,534	3
883	13,109,255,543	3
884	154,260,285,309,347,363,366,468,579	3
885	255,363,366,441,494	3
886	13,285,306,311,417,489	3
887	13,184,278,461	3
888	13,29,102,227,278,461	3
889	233,310,350,464	3
890	13,83,161,365,366	3
891	33,230,363,366,478	3
892	246,275,363,366,404,441,498,556,579	3
893	26,213,329,336,369,524,562	4
894	246,275,301,360,365,366,441	3
895	57,327,342,367,596	3
896	109,185,194,346,366,471,533	3
897	34,132,302,363,366,404,414,425,442,479,531	3
898	366,543,575	3
899	102,347	3
900	306,365,366,441,576	3
901	171,365,366,381	3
902	29,200,363,366,439	3
903	228,282,320,366,406,579	3
904	38,215,228,365,366,441,522	3
905	35,136,169,338,363,366,474	3
906	365,366	3
907	45,245,306,374,439	3
908	34,284,543	3
909	35,186,278,322,365,366,577	3
910	65,122,213,344,404,498	3
911	21,25,95,198,274,463,527,531	4
912	255,324,385,488,511,579	3
913	21,122,140,255,256,324,385,488	3
914	83,92,186	3
915	186,255,347,374,381,439	3
916	267,365,366,418,464	3
917	82,268,358,360,363,516	3
918	305,365,366,381,414	3
919	21,88,156,185,186	3
920	88,185,301,579	3
921	186,315,365,366,441,482,564	3
922	185,365,366,441,535	3
923	18,66,238,306,365,366,441,564	3
924	35,186,187,365,366,367	3
925	18,52,122,153,443,555	3
926	392	3
927	45,300,365,366	3
928	102,363,443,483,514,555,560	3
929	122,153,443,555,579	3
930	198,350,365,366,563	3
931	65,306,535	3
932	69,98,122,287,344,481,525	3
933	122,331,350,497	3
934	319,497	3
935	107,156,224,365,366,441,491	3
936	107,224,305,365,441,491,504	3
937	320,339,365,366,441,509	3
938	199,365,366,441,464,474	3
939	213,365,366,441,562,579,594	3
940	246,275,363,366,404,441,498,556,579	3
941	363,366,552	3
942	91,148,414,453	3
943	7,98	3
944	259	5
945	45,97,122,283,342,474,575	3
946	14,45,83,358,473,543	3
947	13,161,185,365,366	3
948	33,83,112,187	3
949	17,45,280,306	3
950	14,83,112,358,543	3
951	29,306,346,361,468	3
952	156,282,357,366	3
953	156,256,307,309,347,357,366,418	3
954	40,76	3
955	306,326,346,361,468	3
956	11,29,46,141,346,361,468	3
957		3
